order_item_id,order_id,product_id,quantity,unit_price,discount,is_return,is_sale,discount_valid,discount_for_calculation,gross_revenue,net_revenue,sales_revenue,return_value
10150,4451,13,1,152.16,0.05,False,True,True,0.05,152.16,144.552,144.552,0.0
10151,4452,17,1,953.82,0.0,False,True,True,0.0,953.82,953.82,953.82,0.0
10152,4452,27,1,686.85,0.0,False,True,True,0.0,686.85,686.85,686.85,0.0
10153,4453,1,1,433.54,0.0,False,True,True,0.0,433.54,433.54,433.54,0.0
10154,4453,86,3,443.6,0.0,False,True,True,0.0,1330.8000000000002,1330.8000000000002,1330.8000000000002,0.0
10155,4453,278,1,402.71,0.0,False,True,True,0.0,402.71,402.71,402.71,0.0
10156,4454,66,1,447.18,0.15,False,True,True,0.15,447.18,380.103,380.103,0.0
10157,4454,289,1,635.36,0.0,False,True,True,0.0,635.36,635.36,635.36,0.0
10158,4455,273,2,560.24,0.15,False,True,True,0.15,1120.48,952.408,952.408,0.0
10159,4455,60,1,148.68,0.0,False,True,True,0.0,148.68,148.68,148.68,0.0
10160,4456,5,1,503.34,0.0,False,True,True,0.0,503.34,503.34,503.34,0.0
10161,4457,162,1,126.53,0.2,False,True,True,0.2,126.53,101.224,101.224,0.0
10162,4458,80,1,166.05,0.1,False,True,True,0.1,166.05,149.44500000000002,149.44500000000002,0.0
10163,4458,37,1,608.8,0.05,False,True,True,0.05,608.8,578.3599999999999,578.3599999999999,0.0
10164,4458,41,1,376.48,0.05,False,True,True,0.05,376.48,357.656,357.656,0.0
10165,4458,202,1,514.85,0.0,False,True,True,0.0,514.85,514.85,514.85,0.0
10166,4459,226,1,211.98,0.05,False,True,True,0.05,211.98,201.38099999999997,201.38099999999997,0.0
10167,4460,156,1,372.8,0.0,False,True,True,0.0,372.8,372.8,372.8,0.0
10168,4460,94,3,514.73,0.0,False,True,True,0.0,1544.19,1544.19,1544.19,0.0
10169,4461,154,1,115.68,0.0,False,True,True,0.0,115.68,115.68,115.68,0.0
10170,4462,136,1,974.39,0.05,False,True,True,0.05,974.39,925.6705,925.6705,0.0
10171,4463,98,1,71.96,0.0,False,True,True,0.0,71.96,71.96,71.96,0.0
10172,4464,48,3,231.62,0.1,False,True,True,0.1,694.86,625.374,625.374,0.0
10173,4464,80,-1,166.05,0.2,True,False,True,0.2,-166.05,-132.84,0.0,132.84
10174,4464,271,1,756.22,0.0,False,True,True,0.0,756.22,756.22,756.22,0.0
10175,4464,244,1,263.25,0.0,False,True,True,0.0,263.25,263.25,263.25,0.0
10176,4464,77,1,103.53,0.1,False,True,True,0.1,103.53,93.177,93.177,0.0
10177,4465,100,1,283.25,0.15,False,True,True,0.15,283.25,240.7625,240.7625,0.0
10178,4465,276,1,341.21,0.2,False,True,True,0.2,341.21,272.968,272.968,0.0
10179,4466,14,1,90.93,0.05,False,True,True,0.05,90.93,86.3835,86.3835,0.0
10180,4466,248,1,75.61,0.0,False,True,True,0.0,75.61,75.61,75.61,0.0
10181,4466,292,2,425.68,0.0,False,True,True,0.0,851.36,851.36,851.36,0.0
10182,4466,45,1,511.39,0.0,False,True,True,0.0,511.39,511.39,511.39,0.0
10183,4467,164,-1,446.58,0.2,True,False,True,0.2,-446.58,-357.264,0.0,357.264
10184,4467,11,2,216.27,0.0,False,True,True,0.0,432.54,432.54,432.54,0.0
10185,4467,63,1,430.39,0.05,False,True,True,0.05,430.39,408.8705,408.8705,0.0
10186,4467,43,1,97.72,0.0,False,True,True,0.0,97.72,97.72,97.72,0.0
10187,4468,11,1,216.27,0.05,False,True,True,0.05,216.27,205.4565,205.4565,0.0
10188,4469,174,1,864.84,0.0,False,True,True,0.0,864.84,864.84,864.84,0.0
10189,4469,1,2,433.54,0.0,False,True,True,0.0,867.08,867.08,867.08,0.0
10190,4470,98,2,71.96,0.1,False,True,True,0.1,143.92,129.528,129.528,0.0
10191,4470,47,1,513.39,0.15,False,True,True,0.15,513.39,436.38149999999996,436.38149999999996,0.0
10192,4471,100,1,283.25,0.0,False,True,True,0.0,283.25,283.25,283.25,0.0
10193,4471,36,1,749.87,0.2,False,True,True,0.2,749.87,599.8960000000001,599.8960000000001,0.0
10194,4471,59,1,287.12,0.15,False,True,True,0.15,287.12,244.052,244.052,0.0
10195,4471,179,1,478.65,0.15,False,True,True,0.15,478.65,406.85249999999996,406.85249999999996,0.0
10196,4471,39,1,412.64,0.0,False,True,True,0.0,412.64,412.64,412.64,0.0
10197,4472,135,1,550.83,0.05,False,True,True,0.05,550.83,523.2885,523.2885,0.0
10198,4472,115,1,251.88,0.0,False,True,True,0.0,251.88,251.88,251.88,0.0
10199,4473,28,1,749.19,0.0,False,True,True,0.0,749.19,749.19,749.19,0.0
10200,4473,237,3,335.88,0.0,False,True,True,0.0,1007.64,1007.64,1007.64,0.0
10201,4474,290,2,908.96,0.1,False,True,True,0.1,1817.92,1636.1280000000002,1636.1280000000002,0.0
10202,4474,164,2,446.58,0.15,False,True,True,0.15,893.16,759.1859999999999,759.1859999999999,0.0
10203,4475,51,3,863.34,0.05,False,True,True,0.05,2590.02,2460.519,2460.519,0.0
10204,4475,235,1,370.09,0.0,False,True,True,0.0,370.09,370.09,370.09,0.0
10205,4475,252,1,274.43,0.0,False,True,True,0.0,274.43,274.43,274.43,0.0
10206,4475,80,2,166.05,0.0,False,True,True,0.0,332.1,332.1,332.1,0.0
10207,4475,105,1,375.87,0.0,False,True,True,0.0,375.87,375.87,375.87,0.0
10208,4476,117,1,567.69,0.0,False,True,True,0.0,567.69,567.69,567.69,0.0
10209,4477,76,1,938.11,0.0,False,True,True,0.0,938.11,938.11,938.11,0.0
10210,4478,174,1,864.84,0.2,False,True,True,0.2,864.84,691.8720000000001,691.8720000000001,0.0
10211,4478,18,1,35.67,0.0,False,True,True,0.0,35.67,35.67,35.67,0.0
10212,4478,172,1,104.56,0.0,False,True,True,0.0,104.56,104.56,104.56,0.0
10213,4478,247,2,708.26,0.0,False,True,True,0.0,1416.52,1416.52,1416.52,0.0
10214,4478,26,1,259.69,0.0,False,True,True,0.0,259.69,259.69,259.69,0.0
10215,4479,25,1,282.92,0.0,False,True,True,0.0,282.92,282.92,282.92,0.0
10216,4479,52,1,12.48,0.2,False,True,True,0.2,12.48,9.984000000000002,9.984000000000002,0.0
10217,4480,98,1,71.96,0.0,False,True,True,0.0,71.96,71.96,71.96,0.0
10218,4480,37,-1,608.8,0.0,True,False,True,0.0,-608.8,-608.8,0.0,608.8
10219,4481,147,2,517.03,0.1,False,True,True,0.1,1034.06,930.654,930.654,0.0
10220,4481,194,1,222.76,0.05,False,True,True,0.05,222.76,211.62199999999999,211.62199999999999,0.0
10221,4482,259,3,533.22,0.0,False,True,True,0.0,1599.66,1599.66,1599.66,0.0
10222,4482,207,1,518.71,0.0,False,True,True,0.0,518.71,518.71,518.71,0.0
10223,4483,82,1,235.49,0.0,False,True,True,0.0,235.49,235.49,235.49,0.0
10224,4484,18,1,35.67,0.1,False,True,True,0.1,35.67,32.103,32.103,0.0
10225,4484,143,1,421.93,0.0,False,True,True,0.0,421.93,421.93,421.93,0.0
10226,4485,71,1,362.18,0.0,False,True,True,0.0,362.18,362.18,362.18,0.0
10227,4485,165,1,605.76,0.1,False,True,True,0.1,605.76,545.184,545.184,0.0
10228,4485,86,1,443.6,0.0,False,True,True,0.0,443.6,443.6,443.6,0.0
10229,4485,246,1,574.84,0.0,False,True,True,0.0,574.84,574.84,574.84,0.0
10230,4486,291,1,19.78,0.1,False,True,True,0.1,19.78,17.802000000000003,17.802000000000003,0.0
10231,4487,166,1,278.38,0.0,False,True,True,0.0,278.38,278.38,278.38,0.0
10232,4487,226,-1,211.98,0.1,True,False,True,0.1,-211.98,-190.78199999999998,0.0,190.78199999999998
10233,4487,291,1,19.78,0.0,False,True,True,0.0,19.78,19.78,19.78,0.0
10234,4487,61,-1,512.76,0.2,True,False,True,0.2,-512.76,-410.208,0.0,410.208
10235,4488,41,1,376.48,0.0,False,True,True,0.0,376.48,376.48,376.48,0.0
10236,4488,230,1,829.69,0.0,False,True,True,0.0,829.69,829.69,829.69,0.0
10237,4488,106,1,150.04,0.1,False,True,True,0.1,150.04,135.036,135.036,0.0
10238,4488,58,1,87.55,0.0,False,True,True,0.0,87.55,87.55,87.55,0.0
10239,4489,30,1,477.17,0.0,False,True,True,0.0,477.17,477.17,477.17,0.0
10240,4489,53,1,192.38,0.1,False,True,True,0.1,192.38,173.142,173.142,0.0
10241,4489,75,2,299.66,0.1,False,True,True,0.1,599.32,539.388,539.388,0.0
10242,4490,141,1,251.45,0.2,False,True,True,0.2,251.45,201.16,201.16,0.0
10243,4490,273,1,560.24,0.0,False,True,True,0.0,560.24,560.24,560.24,0.0
10244,4490,22,1,205.71,0.0,False,True,True,0.0,205.71,205.71,205.71,0.0
10245,4491,209,1,797.01,0.0,False,True,True,0.0,797.01,797.01,797.01,0.0
10246,4491,118,1,611.17,0.2,False,True,True,0.2,611.17,488.936,488.936,0.0
10247,4492,141,1,251.45,0.15,False,True,True,0.15,251.45,213.7325,213.7325,0.0
10248,4492,7,1,357.42,0.0,False,True,True,0.0,357.42,357.42,357.42,0.0
10249,4493,78,1,213.82,0.0,False,True,True,0.0,213.82,213.82,213.82,0.0
10250,4493,216,1,492.92,0.15,False,True,True,0.15,492.92,418.982,418.982,0.0
10251,4493,214,1,304.46,0.15,False,True,True,0.15,304.46,258.791,258.791,0.0
10252,4493,281,1,146.98,0.05,False,True,True,0.05,146.98,139.63099999999997,139.63099999999997,0.0
10253,4494,77,-1,103.53,0.0,True,False,True,0.0,-103.53,-103.53,0.0,103.53
10254,4494,137,2,316.92,0.1,False,True,True,0.1,633.84,570.456,570.456,0.0
10255,4494,273,1,560.24,0.15,False,True,True,0.15,560.24,476.204,476.204,0.0
10256,4495,214,1,304.46,0.0,False,True,True,0.0,304.46,304.46,304.46,0.0
10257,4496,116,1,862.37,0.1,False,True,True,0.1,862.37,776.133,776.133,0.0
10258,4496,278,1,402.71,0.0,False,True,True,0.0,402.71,402.71,402.71,0.0
10259,4497,98,1,71.96,0.0,False,True,True,0.0,71.96,71.96,71.96,0.0
10260,4498,174,1,864.84,0.0,False,True,True,0.0,864.84,864.84,864.84,0.0
10261,4498,56,1,186.07,0.05,False,True,True,0.05,186.07,176.76649999999998,176.76649999999998,0.0
10262,4499,134,2,541.79,0.0,False,True,True,0.0,1083.58,1083.58,1083.58,0.0
10263,4500,270,1,34872.0,0.2,False,True,True,0.2,34872.0,27897.600000000002,27897.600000000002,0.0
10264,4500,128,1,686.4,0.1,False,True,True,0.1,686.4,617.76,617.76,0.0
10265,4501,215,3,501.1,0.0,False,True,True,0.0,1503.3000000000002,1503.3000000000002,1503.3000000000002,0.0
10266,4501,255,1,249.2,0.0,False,True,True,0.0,249.2,249.2,249.2,0.0
10267,4501,199,1,51.0,0.0,False,True,True,0.0,51.0,51.0,51.0,0.0
10268,4502,260,3,619.66,0.0,False,True,True,0.0,1858.98,1858.98,1858.98,0.0
10269,4502,78,1,213.82,0.0,False,True,True,0.0,213.82,213.82,213.82,0.0
10270,4503,188,1,550.0,0.0,False,True,True,0.0,550.0,550.0,550.0,0.0
10271,4503,56,1,186.07,0.0,False,True,True,0.0,186.07,186.07,186.07,0.0
10272,4504,128,1,686.4,0.1,False,True,True,0.1,686.4,617.76,617.76,0.0
10273,4505,222,1,264.61,0.0,False,True,True,0.0,264.61,264.61,264.61,0.0
10274,4505,196,1,518.75,0.05,False,True,True,0.05,518.75,492.8125,492.8125,0.0
10275,4506,35,1,425.48,0.0,False,True,True,0.0,425.48,425.48,425.48,0.0
10276,4506,276,1,341.21,0.0,False,True,True,0.0,341.21,341.21,341.21,0.0
10277,4506,144,1,299.76,0.0,False,True,True,0.0,299.76,299.76,299.76,0.0
10278,4507,226,3,211.98,0.15,False,True,True,0.15,635.9399999999999,540.549,540.549,0.0
10279,4508,69,1,274.11,0.0,False,True,True,0.0,274.11,274.11,274.11,0.0
10280,4508,70,2,402.01,0.0,False,True,True,0.0,804.02,804.02,804.02,0.0
10281,4508,12,1,156.75,0.0,False,True,True,0.0,156.75,156.75,156.75,0.0
10282,4509,231,1,410.59,0.15,False,True,True,0.15,410.59,349.00149999999996,349.00149999999996,0.0
10283,4509,289,1,635.36,0.0,False,True,True,0.0,635.36,635.36,635.36,0.0
10284,4509,55,1,395.52,0.0,False,True,True,0.0,395.52,395.52,395.52,0.0
10285,4510,45,1,511.39,0.1,False,True,True,0.1,511.39,460.251,460.251,0.0
10286,4510,251,3,439.11,0.0,False,True,True,0.0,1317.33,1317.33,1317.33,0.0
10287,4510,300,3,133.29,0.0,False,True,True,0.0,399.87,399.87,399.87,0.0
10288,4510,265,1,839.64,0.0,False,True,True,0.0,839.64,839.64,839.64,0.0
10289,4511,300,1,133.29,0.0,False,True,True,0.0,133.29,133.29,133.29,0.0
10290,4511,253,1,621.95,0.0,False,True,True,0.0,621.95,621.95,621.95,0.0
10291,4512,128,1,686.4,0.0,False,True,True,0.0,686.4,686.4,686.4,0.0
10292,4512,252,1,274.43,0.0,False,True,True,0.0,274.43,274.43,274.43,0.0
10293,4513,61,1,512.76,0.0,False,True,True,0.0,512.76,512.76,512.76,0.0
10294,4513,171,1,14.73,0.15,False,True,True,0.15,14.73,12.5205,12.5205,0.0
10295,4513,194,1,222.76,0.15,False,True,True,0.15,222.76,189.34599999999998,189.34599999999998,0.0
10296,4513,300,1,133.29,0.2,False,True,True,0.2,133.29,106.632,106.632,0.0
10297,4514,139,1,835.42,0.0,False,True,True,0.0,835.42,835.42,835.42,0.0
10298,4514,173,1,587.7,0.1,False,True,True,0.1,587.7,528.9300000000001,528.9300000000001,0.0
10299,4515,274,3,528.78,0.1,False,True,True,0.1,1586.34,1427.706,1427.706,0.0
10300,4515,293,1,709.48,0.0,False,True,True,0.0,709.48,709.48,709.48,0.0
10301,4516,65,2,460.75,0.1,False,True,True,0.1,921.5,829.35,829.35,0.0
10302,4517,103,2,456.96,0.05,False,True,True,0.05,913.92,868.2239999999999,868.2239999999999,0.0
10303,4517,138,1,54.35,0.0,False,True,True,0.0,54.35,54.35,54.35,0.0
10304,4518,180,1,843.45,0.0,False,True,True,0.0,843.45,843.45,843.45,0.0
10305,4519,273,1,560.24,0.0,False,True,True,0.0,560.24,560.24,560.24,0.0
10306,4519,16,3,245.66,0.0,False,True,True,0.0,736.98,736.98,736.98,0.0
10307,4519,268,1,23.79,0.1,False,True,True,0.1,23.79,21.411,21.411,0.0
10308,4519,244,1,263.25,0.0,False,True,True,0.0,263.25,263.25,263.25,0.0
10309,4519,198,1,266.02,0.0,False,True,True,0.0,266.02,266.02,266.02,0.0
10310,4520,232,1,71.83,0.1,False,True,True,0.1,71.83,64.647,64.647,0.0
10311,4521,24,1,696.97,0.0,False,True,True,0.0,696.97,696.97,696.97,0.0
10312,4521,149,1,382.77,0.05,False,True,True,0.05,382.77,363.63149999999996,363.63149999999996,0.0
10313,4521,247,1,708.26,0.2,False,True,True,0.2,708.26,566.6080000000001,566.6080000000001,0.0
10314,4522,98,2,71.96,0.0,False,True,True,0.0,143.92,143.92,143.92,0.0
10315,4522,24,1,696.97,0.0,False,True,True,0.0,696.97,696.97,696.97,0.0
10316,4523,1,2,433.54,0.0,False,True,True,0.0,867.08,867.08,867.08,0.0
10317,4523,177,1,156.12,0.05,False,True,True,0.05,156.12,148.314,148.314,0.0
10318,4524,153,1,530.38,0.0,False,True,True,0.0,530.38,530.38,530.38,0.0
10319,4525,297,1,89.43,0.1,False,True,True,0.1,89.43,80.48700000000001,80.48700000000001,0.0
10320,4526,279,1,226.81,0.0,False,True,True,0.0,226.81,226.81,226.81,0.0
10321,4526,222,1,264.61,0.1,False,True,True,0.1,264.61,238.14900000000003,238.14900000000003,0.0
10322,4526,8,3,295.82,0.0,False,True,True,0.0,887.46,887.46,887.46,0.0
10323,4527,105,1,375.87,0.1,False,True,True,0.1,375.87,338.283,338.283,0.0
10324,4528,260,1,619.66,0.0,False,True,True,0.0,619.66,619.66,619.66,0.0
10325,4529,20,1,548.49,0.05,False,True,True,0.05,548.49,521.0654999999999,521.0654999999999,0.0
10326,4529,297,1,89.43,0.0,False,True,True,0.0,89.43,89.43,89.43,0.0
10327,4530,242,1,166.1,0.0,False,True,True,0.0,166.1,166.1,166.1,0.0
10328,4530,80,1,166.05,0.0,False,True,True,0.0,166.05,166.05,166.05,0.0
10329,4530,82,1,235.49,0.0,False,True,True,0.0,235.49,235.49,235.49,0.0
10330,4531,190,3,707.42,0.0,False,True,True,0.0,2122.2599999999998,2122.2599999999998,2122.2599999999998,0.0
10331,4532,127,3,111.4,0.0,False,True,True,0.0,334.20000000000005,334.20000000000005,334.20000000000005,0.0
10332,4533,20,1,548.49,0.1,False,True,True,0.1,548.49,493.641,493.641,0.0
10333,4533,154,3,115.68,0.0,False,True,True,0.0,347.04,347.04,347.04,0.0
10334,4533,243,1,746.93,0.0,False,True,True,0.0,746.93,746.93,746.93,0.0
10335,4533,131,1,797.13,0.0,False,True,True,0.0,797.13,797.13,797.13,0.0
10336,4533,230,1,829.69,0.05,False,True,True,0.05,829.69,788.2055,788.2055,0.0
10337,4534,218,2,127.17,0.0,False,True,True,0.0,254.34,254.34,254.34,0.0
10339,4534,140,-1,500.02,0.1,True,False,True,0.1,-500.02,-450.018,0.0,450.018
10340,4535,77,2,103.53,0.0,False,True,True,0.0,207.06,207.06,207.06,0.0
10341,4535,150,1,182.12,0.0,False,True,True,0.0,182.12,182.12,182.12,0.0
10342,4536,176,2,199.39,0.05,False,True,True,0.05,398.78,378.84099999999995,378.84099999999995,0.0
10343,4536,124,1,640.23,0.2,False,True,True,0.2,640.23,512.1840000000001,512.1840000000001,0.0
10344,4537,276,1,341.21,0.0,False,True,True,0.0,341.21,341.21,341.21,0.0
10345,4537,37,1,608.8,0.1,False,True,True,0.1,608.8,547.92,547.92,0.0
10346,4537,72,1,286.08,0.2,False,True,True,0.2,286.08,228.864,228.864,0.0
10347,4538,142,1,717.32,0.05,False,True,True,0.05,717.32,681.4540000000001,681.4540000000001,0.0
10348,4538,286,1,47.93,0.0,False,True,True,0.0,47.93,47.93,47.93,0.0
10349,4538,159,1,818.3,0.0,False,True,True,0.0,818.3,818.3,818.3,0.0
10350,4539,215,1,501.1,0.0,False,True,True,0.0,501.1,501.1,501.1,0.0
10351,4539,70,2,402.01,0.0,False,True,True,0.0,804.02,804.02,804.02,0.0
10352,4540,268,3,23.79,0.0,False,True,True,0.0,71.37,71.37,71.37,0.0
10353,4541,12,1,156.75,0.15,False,True,True,0.15,156.75,133.23749999999998,133.23749999999998,0.0
10354,4541,91,1,369.86,0.0,False,True,True,0.0,369.86,369.86,369.86,0.0
10355,4542,101,1,488.42,0.1,False,True,True,0.1,488.42,439.57800000000003,439.57800000000003,0.0
10356,4542,63,1,430.39,0.05,False,True,True,0.05,430.39,408.8705,408.8705,0.0
10357,4542,121,1,183.38,0.1,False,True,True,0.1,183.38,165.042,165.042,0.0
10358,4542,47,1,513.39,0.0,False,True,True,0.0,513.39,513.39,513.39,0.0
10359,4543,255,1,249.2,0.0,False,True,True,0.0,249.2,249.2,249.2,0.0
10360,4543,246,3,574.84,0.0,False,True,True,0.0,1724.52,1724.52,1724.52,0.0
10361,4543,268,1,23.79,0.1,False,True,True,0.1,23.79,21.411,21.411,0.0
10362,4543,272,1,5.69,0.1,False,True,True,0.1,5.69,5.121,5.121,0.0
10363,4543,209,1,797.01,0.2,False,True,True,0.2,797.01,637.6080000000001,637.6080000000001,0.0
10364,4544,89,1,247.06,0.1,False,True,True,0.1,247.06,222.354,222.354,0.0
10365,4544,117,1,567.69,0.05,False,True,True,0.05,567.69,539.3055,539.3055,0.0
10366,4544,274,1,528.78,0.1,False,True,True,0.1,528.78,475.902,475.902,0.0
10367,4545,208,1,260.07,0.0,False,True,True,0.0,260.07,260.07,260.07,0.0
10368,4545,265,1,839.64,0.0,False,True,True,0.0,839.64,839.64,839.64,0.0
10369,4545,297,1,89.43,0.15,False,True,True,0.15,89.43,76.0155,76.0155,0.0
10370,4545,252,2,274.43,0.0,False,True,True,0.0,548.86,548.86,548.86,0.0
10371,4546,66,1,447.18,0.05,False,True,True,0.05,447.18,424.82099999999997,424.82099999999997,0.0
10372,4546,184,1,278.4,0.05,False,True,True,0.05,278.4,264.47999999999996,264.47999999999996,0.0
10373,4547,298,2,238.39,0.2,False,True,True,0.2,476.78,381.424,381.424,0.0
10374,4547,275,1,82.62,0.2,False,True,True,0.2,82.62,66.096,66.096,0.0
10375,4548,21,1,614.24,0.0,False,True,True,0.0,614.24,614.24,614.24,0.0
10376,4548,254,1,286.86,0.15,False,True,True,0.15,286.86,243.83100000000002,243.83100000000002,0.0
10377,4549,152,1,910.86,0.1,False,True,True,0.1,910.86,819.774,819.774,0.0
10378,4550,190,2,707.42,0.05,False,True,True,0.05,1414.84,1344.098,1344.098,0.0
10379,4550,72,1,286.08,0.0,False,True,True,0.0,286.08,286.08,286.08,0.0
10380,4550,284,1,228.9,0.0,False,True,True,0.0,228.9,228.9,228.9,0.0
10381,4550,245,1,11506.5,0.0,False,True,True,0.0,11506.5,11506.5,11506.5,0.0
10382,4551,280,1,121.8,0.0,False,True,True,0.0,121.8,121.8,121.8,0.0
10383,4551,47,3,513.39,0.2,False,True,True,0.2,1540.17,1232.1360000000002,1232.1360000000002,0.0
10384,4552,142,1,717.32,0.0,False,True,True,0.0,717.32,717.32,717.32,0.0
10385,4553,40,3,171.89,0.0,False,True,True,0.0,515.67,515.67,515.67,0.0
10386,4553,189,1,24.7,0.05,False,True,True,0.05,24.7,23.465,23.465,0.0
10387,4553,144,1,299.76,0.15,False,True,True,0.15,299.76,254.796,254.796,0.0
10388,4553,142,1,717.32,0.0,False,True,True,0.0,717.32,717.32,717.32,0.0
10389,4554,109,1,59.23,0.0,False,True,True,0.0,59.23,59.23,59.23,0.0
10390,4554,166,1,278.38,0.0,False,True,True,0.0,278.38,278.38,278.38,0.0
10391,4555,253,1,621.95,0.05,False,True,True,0.05,621.95,590.8525,590.8525,0.0
10392,4556,174,1,864.84,0.0,False,True,True,0.0,864.84,864.84,864.84,0.0
10393,4556,136,1,974.39,0.0,False,True,True,0.0,974.39,974.39,974.39,0.0
10394,4556,67,1,355.8,0.0,False,True,True,0.0,355.8,355.8,355.8,0.0
10395,4557,290,1,908.96,0.0,False,True,True,0.0,908.96,908.96,908.96,0.0
10396,4557,78,-1,213.82,0.05,True,False,True,0.05,-213.82,-203.129,0.0,203.129
10397,4558,106,1,150.04,0.0,False,True,True,0.0,150.04,150.04,150.04,0.0
10398,4559,46,1,397.56,0.2,False,True,True,0.2,397.56,318.048,318.048,0.0
10399,4559,222,1,264.61,0.0,False,True,True,0.0,264.61,264.61,264.61,0.0
10400,4559,98,2,71.96,0.0,False,True,True,0.0,143.92,143.92,143.92,0.0
10401,4560,205,1,367.74,0.0,False,True,True,0.0,367.74,367.74,367.74,0.0
10402,4560,78,1,213.82,0.1,False,True,True,0.1,213.82,192.438,192.438,0.0
10403,4561,267,1,253.7,0.0,False,True,True,0.0,253.7,253.7,253.7,0.0
10404,4561,68,1,133.13,0.0,False,True,True,0.0,133.13,133.13,133.13,0.0
10405,4561,134,2,541.79,0.05,False,True,True,0.05,1083.58,1029.4009999999998,1029.4009999999998,0.0
10406,4561,241,1,306.12,0.0,False,True,True,0.0,306.12,306.12,306.12,0.0
10407,4561,7,2,357.42,0.0,False,True,True,0.0,714.84,714.84,714.84,0.0
10408,4562,195,1,132.26,0.2,False,True,True,0.2,132.26,105.80799999999999,105.80799999999999,0.0
10409,4563,146,1,443.54,0.0,False,True,True,0.0,443.54,443.54,443.54,0.0
10410,4563,146,1,443.54,0.05,False,True,True,0.05,443.54,421.363,421.363,0.0
10411,4563,151,1,625.19,0.0,False,True,True,0.0,625.19,625.19,625.19,0.0
10412,4564,175,-1,600.57,0.1,True,False,True,0.1,-600.57,-540.513,0.0,540.513
10413,4565,300,1,133.29,0.0,False,True,True,0.0,133.29,133.29,133.29,0.0
10414,4565,13,1,152.16,0.2,False,True,True,0.2,152.16,121.72800000000001,121.72800000000001,0.0
10415,4565,94,1,514.73,0.15,False,True,True,0.15,514.73,437.5205,437.5205,0.0
10416,4565,123,1,840.94,0.0,False,True,True,0.0,840.94,840.94,840.94,0.0
10417,4566,183,1,942.96,0.0,False,True,True,0.0,942.96,942.96,942.96,0.0
10418,4566,282,1,280.61,0.0,False,True,True,0.0,280.61,280.61,280.61,0.0
10419,4567,90,1,219.22,0.15,False,True,True,0.15,219.22,186.337,186.337,0.0
10420,4568,236,1,55.21,0.05,False,True,True,0.05,55.21,52.4495,52.4495,0.0
10421,4568,257,1,8.4,0.0,False,True,True,0.0,8.4,8.4,8.4,0.0
10422,4568,268,1,23.79,0.05,False,True,True,0.05,23.79,22.600499999999997,22.600499999999997,0.0
10423,4568,274,1,528.78,0.1,False,True,True,0.1,528.78,475.902,475.902,0.0
10424,4568,92,1,148.78,0.0,False,True,True,0.0,148.78,148.78,148.78,0.0
10425,4569,8,3,295.82,0.05,False,True,True,0.05,887.46,843.087,843.087,0.0
10426,4569,122,2,607.34,0.0,False,True,True,0.0,1214.68,1214.68,1214.68,0.0
10427,4569,122,1,607.34,0.0,False,True,True,0.0,607.34,607.34,607.34,0.0
10428,4569,166,1,278.38,0.05,False,True,True,0.05,278.38,264.46099999999996,264.46099999999996,0.0
10429,4570,265,1,839.64,0.0,False,True,True,0.0,839.64,839.64,839.64,0.0
10430,4570,75,1,299.66,0.1,False,True,True,0.1,299.66,269.694,269.694,0.0
10431,4571,21,1,614.24,0.05,False,True,True,0.05,614.24,583.528,583.528,0.0
10432,4572,243,1,746.93,0.05,False,True,True,0.05,746.93,709.5835,709.5835,0.0
10433,4572,143,1,421.93,0.0,False,True,True,0.0,421.93,421.93,421.93,0.0
10434,4572,296,2,361.73,0.0,False,True,True,0.0,723.46,723.46,723.46,0.0
10435,4573,126,1,240.49,0.05,False,True,True,0.05,240.49,228.4655,228.4655,0.0
10436,4573,288,1,515.26,0.0,False,True,True,0.0,515.26,515.26,515.26,0.0
10437,4574,109,1,59.23,0.1,False,True,True,0.1,59.23,53.306999999999995,53.306999999999995,0.0
10438,4575,139,1,835.42,0.0,False,True,True,0.0,835.42,835.42,835.42,0.0
10439,4576,41,1,376.48,0.0,False,True,True,0.0,376.48,376.48,376.48,0.0
10440,4576,46,1,397.56,0.0,False,True,True,0.0,397.56,397.56,397.56,0.0
10441,4577,21,3,614.24,0.0,False,True,True,0.0,1842.72,1842.72,1842.72,0.0
10442,4578,113,1,55.28,0.1,False,True,True,0.1,55.28,49.752,49.752,0.0
10443,4578,71,1,362.18,0.05,False,True,True,0.05,362.18,344.07099999999997,344.07099999999997,0.0
10444,4578,173,1,587.7,0.0,False,True,True,0.0,587.7,587.7,587.7,0.0
10445,4579,226,1,211.98,0.0,False,True,True,0.0,211.98,211.98,211.98,0.0
10446,4579,161,1,68.77,0.0,False,True,True,0.0,68.77,68.77,68.77,0.0
10447,4580,151,1,625.19,0.05,False,True,True,0.05,625.19,593.9305,593.9305,0.0
10449,4580,22,1,205.71,0.0,False,True,True,0.0,205.71,205.71,205.71,0.0
10450,4580,157,1,701.5,0.05,False,True,True,0.05,701.5,666.425,666.425,0.0
10451,4580,253,1,621.95,0.0,False,True,True,0.0,621.95,621.95,621.95,0.0
10452,4580,235,1,370.09,0.0,False,True,True,0.0,370.09,370.09,370.09,0.0
10453,4581,240,1,555.47,0.0,False,True,True,0.0,555.47,555.47,555.47,0.0
10454,4581,238,1,192.17,0.2,False,True,True,0.2,192.17,153.736,153.736,0.0
10455,4582,76,1,938.11,0.15,False,True,True,0.15,938.11,797.3935,797.3935,0.0
