session_id,customer_id,session_date,device,duration_minutes,pages_viewed
5184,1513,2024-11-08 19:29:57,mobile,8.68,1
5185,1848,2024-08-31 17:25:33,desktop,9.42,8
5186,1244,2024-12-31 00:42:56,desktop,4.83,3
5187,1074,2023-09-18 07:21:58,desktop,8.34,2
5188,974,2023-10-03 21:21:09,tablet,4.62,8
5189,1613,2023-12-08 22:01:31,tablet,10.2,1
5190,700,2023-02-08 13:14:53,mobile,4.71,8
5191,256,2023-12-04 00:22:49,desktop,4.57,2
5192,347,2024-07-26 19:31:49,tablet,0.56,3
5193,2489,2023-10-30 23:15:14,mobile,8.31,10
5194,2164,2023-01-29 03:52:33,mobile,9.99,7
5195,1846,2023-10-30 08:05:36,desktop,4.52,4
5196,2038,2024-08-07 10:14:34,mobile,0.44,2
5197,996,2023-06-24 08:38:14,tablet,3.78,1
5198,1112,2024-11-27 08:25:26,desktop,4.73,4
5199,2083,2024-06-26 16:51:47,mobile,11.46,4
5200,2453,2024-04-27 20:33:45,tablet,1.51,10
5201,506,2024-12-04 03:45:35,desktop,7.34,6
5202,593,2024-12-29 10:00:27,mobile,4.9,3
5203,1505,2023-01-12 06:01:47,tablet,8.39,1
5204,255,2023-12-11 18:45:49,mobile,2.42,7
5205,2103,2023-12-22 07:04:29,tablet,1.67,7
5206,1201,2024-10-30 20:26:40,tablet,10.93,3
5207,216,2024-10-10 19:31:14,tablet,5.28,5
5208,1431,2024-06-09 14:16:01,desktop,18.24,2
5209,2109,2023-11-27 13:00:03,tablet,4.52,5
5210,732,2024-10-02 07:59:29,mobile,6.0,1
5211,245,2023-09-04 09:08:28,mobile,1.43,5
5212,681,2023-04-03 02:12:57,desktop,6.47,2
5213,940,2023-08-09 18:16:24,mobile,2.79,1
5214,873,2024-05-01 10:59:54,mobile,0.2,3
5215,320,2023-01-22 12:55:06,mobile,0.2,4
5216,249,2023-10-24 08:27:53,mobile,1.08,2
5217,895,2024-09-21 19:10:20,mobile,4.78,3
5218,74,2024-01-29 15:37:45,mobile,9.51,3
5219,1536,2024-05-15 18:36:13,tablet,10.0,4
5220,1462,2023-06-13 14:38:09,mobile,10.85,2
5221,1047,2024-05-04 04:51:28,tablet,10.98,2
5222,1475,2024-12-26 10:38:09,desktop,6.36,5
5223,835,2023-05-23 22:01:05,mobile,0.2,8
5224,1720,2024-07-29 14:07:40,desktop,4.72,5
5225,778,2024-09-16 22:52:50,desktop,0.2,4
5226,713,2023-02-10 01:37:23,tablet,6.34,6
5227,2299,2023-11-13 18:45:44,desktop,2.08,10
5228,1635,2023-03-13 15:47:00,mobile,8.55,7
5229,1412,2023-07-18 01:24:24,tablet,5.69,6
5230,815,2024-11-22 03:25:43,mobile,9.9,4
5231,385,2024-04-25 09:50:04,mobile,7.29,7
5232,2109,2024-12-03 10:10:27,desktop,7.99,5
5233,1858,2024-12-17 18:22:59,mobile,0.91,1
5234,2066,2023-07-22 14:53:51,desktop,6.55,6
5235,1812,2024-11-21 12:46:07,mobile,3.61,4
5236,2173,2024-02-20 12:48:24,tablet,6.84,3
5237,278,2023-04-12 04:40:18,tablet,13.02,7
5238,1214,2024-01-26 02:18:13,tablet,3.87,2
5239,1858,2024-07-05 18:39:18,desktop,0.2,6
5240,1749,2024-08-27 05:49:30,desktop,8.67,3
5241,1508,2023-11-14 22:00:49,mobile,0.2,3
5242,333,2023-07-16 00:34:22,desktop,3.34,1
5243,440,2023-12-04 05:59:24,desktop,3.95,8
5244,1387,2023-06-03 13:05:19,tablet,1.55,6
5245,1698,2024-02-01 03:18:32,desktop,8.69,7
5246,1342,2023-11-19 11:35:13,desktop,9.54,3
5247,26,2024-06-26 14:09:34,tablet,8.85,5
5248,398,2023-05-25 18:27:33,mobile,4.62,1
5249,2406,2023-01-02 15:57:03,mobile,7.33,2
5250,417,2023-04-05 22:57:19,tablet,6.07,1
5251,764,2024-10-02 11:00:41,tablet,3.27,2
5252,991,2024-06-21 19:52:34,tablet,5.01,1
5253,568,2024-10-10 17:19:38,tablet,8.89,2
5254,1075,2024-01-12 03:59:06,mobile,4.63,4
5255,194,2023-06-29 14:03:51,tablet,8.95,7
5256,808,2024-10-03 14:14:19,desktop,0.2,4
5257,105,2024-04-12 10:29:35,tablet,10.98,1
5258,123,2024-03-02 09:05:48,mobile,11.24,6
5259,839,2023-07-13 05:11:37,mobile,1.34,3
5260,888,2024-11-11 18:32:52,tablet,7.55,10
5261,1710,2024-10-03 01:59:14,mobile,0.2,1
5262,2470,2023-09-25 02:21:45,tablet,4.87,6
5263,2447,2024-04-03 12:02:37,tablet,2.71,5
5264,1458,2024-08-04 10:22:03,tablet,9.31,2
5265,17,2023-03-02 16:08:01,mobile,0.2,8
5266,482,2023-03-29 15:59:25,desktop,4.01,8
5267,1809,2024-01-30 23:42:43,desktop,4.58,4
5268,452,2024-10-13 10:15:57,mobile,14.12,5
5269,200,2024-02-26 19:32:56,tablet,7.48,5
5270,292,2023-06-14 18:20:20,tablet,5.85,2
5271,908,2023-03-14 14:52:20,mobile,2.14,4
5272,2213,2024-02-27 18:06:44,mobile,9.66,1
5273,2292,2024-10-13 05:41:04,tablet,1.18,7
5274,954,2023-11-12 13:22:17,desktop,4.05,5
5275,996,2023-01-19 06:57:57,desktop,3.75,8
5276,630,2024-07-23 17:18:39,desktop,0.2,4
5277,393,2024-08-16 07:21:10,mobile,8.12,1
5278,2030,2023-09-03 23:02:54,desktop,13.18,5
5279,841,2024-02-14 20:14:52,desktop,9.43,5
5280,736,2024-06-22 20:47:05,desktop,1.03,2
5281,1477,2023-01-04 08:24:23,tablet,9.69,7
5282,686,2023-11-13 05:52:52,mobile,5.25,1
5283,2077,2024-02-02 16:10:42,desktop,4.73,6
5284,1140,2024-11-04 12:39:40,mobile,5.63,7
5285,372,2023-09-20 06:21:31,desktop,11.21,9
5286,645,2024-08-05 00:05:35,mobile,0.34,1
5287,949,2023-02-20 15:34:51,desktop,4.19,9
5288,1928,2023-12-11 16:05:45,tablet,10.89,1
5289,2012,2023-06-23 23:35:48,tablet,0.2,6
5290,213,2023-09-10 17:23:50,mobile,2.57,1
5291,1021,2023-05-09 18:47:35,mobile,0.91,1
5292,15,2023-08-10 16:20:34,desktop,11.3,3
5293,1604,2023-11-14 14:08:44,mobile,9.53,3
5294,864,2023-11-23 08:35:17,desktop,8.13,3
5295,901,2024-04-26 00:29:08,tablet,7.94,4
5296,2036,2023-06-02 08:07:32,tablet,6.53,3
5297,929,2024-08-11 18:33:25,mobile,12.0,2
5298,1609,2024-08-31 07:46:01,tablet,3.56,2
5299,1098,2023-10-09 04:06:28,desktop,10.81,6
5300,2014,2023-10-04 03:59:22,desktop,11.69,1
5301,971,2024-12-19 13:46:42,tablet,3.31,7
5302,428,2024-07-15 11:03:04,tablet,3.86,2
5303,1834,2024-04-02 04:32:46,mobile,12.85,1
5304,968,2023-01-30 19:41:45,desktop,4.18,4
5305,2069,2024-06-23 12:28:49,tablet,1.91,6
5306,2201,2023-03-20 16:25:50,tablet,8.73,4
5307,1722,2024-01-22 22:26:11,tablet,6.03,9
5308,1386,2024-11-05 10:57:20,desktop,6.87,8
5309,1355,2024-05-14 14:36:42,mobile,4.79,5
5310,269,2023-03-26 23:56:08,desktop,10.38,3
5311,1373,2023-03-21 22:23:46,mobile,4.99,4
5312,1453,2024-02-23 23:24:58,mobile,5.13,6
5313,2161,2024-01-05 12:21:00,mobile,6.38,3
5314,213,2024-04-13 21:01:24,tablet,4.11,6
5315,2362,2024-01-24 22:26:38,tablet,6.68,9
5316,1783,2023-07-11 07:41:49,tablet,3.21,3
5317,1394,2024-06-29 17:39:20,mobile,0.2,3
5318,1325,2023-08-15 16:29:02,mobile,9.11,4
5319,1992,2024-03-09 13:57:20,tablet,0.2,6
5320,854,2024-06-04 01:44:41,tablet,3.86,5
5321,209,2023-11-24 03:42:30,desktop,10.83,4
5322,1956,2023-01-04 13:57:04,desktop,10.75,2
5323,395,2023-01-13 23:40:53,tablet,3.39,6
5324,1274,2023-12-04 15:21:14,mobile,5.7,7
5325,1106,2023-09-17 07:14:13,desktop,7.76,8
5326,148,2024-04-12 19:05:12,mobile,7.16,4
5327,205,2023-12-14 02:40:43,mobile,7.94,1
5328,1243,2023-06-18 08:51:42,desktop,10.11,6
5329,709,2023-12-10 22:08:00,tablet,11.23,3
5330,2390,2024-11-29 19:29:03,tablet,0.36,5
5331,1268,2024-11-22 08:29:35,desktop,5.68,6
5332,1846,2023-09-08 18:47:19,tablet,12.13,1
5333,262,2024-11-20 02:59:18,desktop,9.75,6
5334,658,2023-12-20 00:47:33,desktop,13.11,4
5335,368,2023-12-15 12:29:41,desktop,9.08,8
5336,462,2023-07-13 13:05:49,tablet,16.17,4
5337,2150,2023-08-15 08:31:37,mobile,3.42,1
5338,737,2024-02-15 20:02:02,tablet,5.91,4
5339,190,2023-03-10 21:50:23,mobile,0.2,5
5340,498,2023-07-05 18:05:20,mobile,1.11,9
5341,1231,2024-08-21 20:50:31,tablet,6.45,5
5342,45,2024-10-08 11:25:30,tablet,6.54,3
5343,908,2024-06-30 02:41:50,tablet,4.19,2
5344,1189,2023-01-08 18:59:16,desktop,8.67,7
5345,290,2023-10-17 04:32:40,mobile,5.02,10
5346,1214,2024-11-21 08:53:42,mobile,6.58,5
5347,22,2024-03-05 06:43:22,tablet,1.94,7
5348,2478,2023-11-11 18:36:01,desktop,7.07,3
5349,1749,2024-01-15 00:29:26,desktop,2.79,4
5350,858,2024-03-09 02:48:48,tablet,6.76,10
5351,2316,2023-03-17 11:59:08,tablet,8.33,4
5352,761,2024-11-12 00:39:31,tablet,3.4,6
5353,610,2024-09-27 10:41:23,tablet,9.12,1
5354,1740,2023-11-11 00:28:15,mobile,5.86,3
5355,1431,2024-07-11 11:58:13,tablet,5.28,3
5356,2419,2023-05-17 11:45:43,tablet,4.36,2
5357,1756,2024-10-23 08:26:47,tablet,10.68,10
5358,1839,2024-02-20 14:45:53,desktop,8.97,2
5359,2328,2024-01-14 19:36:27,desktop,3.51,4
5360,2382,2023-12-24 00:23:31,desktop,9.11,5
5361,817,2023-08-22 09:06:40,tablet,12.0,7
5362,1170,2024-07-02 10:52:31,mobile,12.79,3
5363,57,2024-12-28 14:47:51,mobile,10.18,7
5364,407,2023-03-18 11:00:09,mobile,0.2,11
5365,1753,2023-02-02 15:50:42,mobile,11.61,6
5366,459,2023-07-03 06:29:41,tablet,2.84,3
5367,873,2023-01-04 09:28:32,mobile,0.2,4
5368,2165,2023-06-06 05:08:02,mobile,1.0,2
5369,1285,2023-11-11 17:39:29,tablet,4.41,7
5370,1176,2024-02-06 10:36:34,desktop,1.2,6
5371,1309,2023-01-26 01:32:26,mobile,2.34,4
5372,380,2024-05-14 08:57:54,mobile,6.91,1
5373,911,2023-03-07 02:43:31,tablet,0.77,5
5374,792,2023-08-15 11:15:53,mobile,11.88,9
5375,1038,2024-09-25 03:27:29,tablet,9.41,1
5376,1860,2024-05-12 01:42:09,tablet,5.42,7
5377,442,2023-04-08 05:53:40,desktop,5.4,7
5378,919,2023-10-04 05:29:09,tablet,7.75,3
5379,2400,2024-12-29 11:03:06,mobile,2.62,6
5380,358,2023-04-11 01:10:58,desktop,6.82,7
5381,468,2023-05-17 03:56:32,tablet,5.51,4
5382,378,2023-04-30 08:18:49,tablet,4.66,6
5383,526,2023-12-08 11:52:36,mobile,13.91,6
5384,1326,2023-07-31 23:57:08,mobile,0.64,4
5385,548,2023-01-16 19:15:05,desktop,15.05,4
5386,1498,2024-08-14 12:51:01,desktop,13.6,2
5387,2012,2024-01-18 05:16:51,tablet,13.31,7
5388,2207,2024-07-04 10:09:03,desktop,2.21,8
5389,1650,2023-08-23 21:05:06,mobile,12.77,7
5390,1490,2023-11-22 11:50:47,mobile,7.09,6
5391,2450,2023-04-01 06:53:05,mobile,10.17,2
5392,2387,2024-07-26 14:50:28,tablet,0.2,5
5393,1721,2024-10-28 09:12:26,tablet,6.31,2
5394,2282,2024-02-08 00:45:52,desktop,1.01,6
5395,1999,2023-08-02 18:49:20,tablet,1.68,2
5396,988,2023-07-23 08:54:46,tablet,7.82,10
5397,586,2024-03-13 03:56:50,mobile,6.67,3
5398,1320,2023-02-17 18:21:45,desktop,2.19,7
5399,1177,2023-07-01 04:00:55,tablet,5.49,6
5400,2457,2024-05-22 04:34:49,mobile,2.44,5
5401,2111,2024-10-06 21:05:36,tablet,0.21,6
5402,168,2023-04-28 15:54:17,mobile,2.22,2
5403,1408,2024-09-19 03:16:32,tablet,7.1,1
5404,1542,2023-05-10 08:37:43,mobile,8.24,1
5405,268,2023-01-19 13:19:13,mobile,0.2,5
5406,1251,2023-05-05 13:31:44,tablet,7.69,3
5407,2216,2023-08-08 09:25:06,tablet,10.6,6
5408,1399,2024-07-10 06:54:37,mobile,11.51,8
5409,2460,2024-01-11 04:28:17,tablet,10.7,1
5410,1253,2023-04-18 22:25:06,tablet,6.83,6
5411,2250,2023-04-08 22:01:33,mobile,4.02,5
5412,1641,2023-12-01 05:12:24,tablet,6.9,5
5413,2356,2024-01-31 15:56:45,desktop,2.26,9
5414,615,2024-07-26 03:22:44,desktop,3.55,1
5415,1630,2024-01-30 13:57:33,mobile,4.43,5
5416,2260,2023-07-02 07:55:31,mobile,4.18,1
5417,701,2024-05-07 08:25:44,tablet,6.73,4
5418,150,2024-02-04 12:12:34,mobile,7.15,9
5419,2039,2024-12-07 06:00:43,tablet,6.3,8
5420,718,2023-11-04 22:56:44,tablet,7.53,6
5421,1022,2024-01-06 22:24:26,mobile,4.8,5
5422,2189,2024-03-25 10:26:36,mobile,11.16,4
5423,1385,2024-04-10 23:21:38,mobile,11.42,5
5424,1996,2024-02-10 08:02:41,mobile,7.29,4
5425,258,2024-12-13 01:31:25,tablet,5.12,2
5426,434,2023-05-07 22:16:33,tablet,0.2,1
5427,912,2024-08-12 22:14:44,desktop,4.03,2
5428,247,2023-05-03 14:32:00,desktop,2.65,4
5429,548,2024-02-25 10:00:01,desktop,4.14,7
5430,1049,2024-07-31 17:17:55,tablet,6.82,1
5431,174,2023-10-19 23:14:24,tablet,14.48,4
5432,689,2023-09-01 03:10:29,tablet,11.33,4
5433,2023,2024-11-04 22:09:03,tablet,13.78,3
5434,1255,2024-11-28 10:54:55,mobile,5.15,4
5435,2178,2024-12-15 18:31:16,tablet,9.07,10
5436,1525,2023-04-21 23:35:13,mobile,9.06,6
5437,1957,2024-02-28 08:39:45,mobile,4.7,7
5438,1995,2023-06-07 00:49:13,tablet,4.97,2
5439,1439,2023-01-16 15:33:09,tablet,0.2,9
5440,1384,2023-09-27 23:06:53,tablet,9.62,5
5441,540,2024-05-13 20:56:11,tablet,7.77,5
5442,901,2023-02-27 05:46:13,tablet,4.79,3
5443,1935,2023-01-25 09:47:55,mobile,7.49,6
5444,1374,2023-01-11 07:16:12,tablet,10.39,12
5445,751,2024-06-26 05:45:06,mobile,5.8,12
5446,1138,2023-07-04 08:00:06,desktop,4.48,7
5447,1975,2023-11-19 16:12:57,tablet,7.91,10
5448,1358,2024-12-17 20:40:19,desktop,3.25,3
5449,1721,2024-12-06 13:33:28,mobile,10.63,4
5450,2266,2024-01-09 03:23:03,tablet,11.93,2
5451,1015,2023-01-08 03:16:42,mobile,4.22,1
5452,1423,2024-03-21 00:55:28,tablet,1.22,1
5453,1758,2023-06-17 01:42:57,tablet,3.03,4
5454,1738,2024-09-17 23:26:30,tablet,3.24,3
5455,1756,2023-02-18 02:19:07,mobile,9.26,4
5456,813,2023-05-20 05:08:22,tablet,0.2,2
5457,319,2024-05-03 17:47:09,desktop,13.44,2
5458,2008,2024-10-16 13:25:32,desktop,0.2,1
5459,410,2023-07-28 07:07:23,mobile,5.32,4
5460,1738,2023-03-19 08:21:06,desktop,6.81,4
5461,1672,2023-06-11 20:54:09,mobile,7.64,5
5462,1168,2024-02-22 02:37:33,desktop,0.32,10
5463,1190,2024-03-21 15:34:13,tablet,4.68,4
5464,1879,2024-12-04 23:30:41,desktop,11.0,6
5465,1271,2023-01-30 22:52:31,tablet,8.35,1
5466,2252,2024-03-21 19:45:04,tablet,7.08,8
5467,184,2024-04-04 14:07:08,tablet,10.68,9
5468,529,2024-07-03 11:52:28,mobile,14.42,1
5469,647,2023-08-13 10:55:40,tablet,6.13,4
5470,1688,2023-08-13 12:00:09,desktop,9.28,5
5471,614,2023-10-28 14:22:49,desktop,6.56,6
5472,1332,2024-05-03 23:20:08,tablet,1.1,5
5473,1514,2023-01-26 13:56:32,desktop,7.68,5
5474,1252,2023-07-11 00:48:15,mobile,12.05,6
5475,112,2023-07-07 20:31:14,tablet,5.34,7
5476,818,2023-04-23 00:19:19,desktop,16.83,4
5477,1598,2023-10-13 12:09:48,tablet,1.99,8
5478,1884,2024-04-21 00:15:39,desktop,6.14,7
5479,1060,2024-04-10 12:17:06,tablet,1.92,5
5480,1307,2023-09-14 02:09:36,tablet,6.72,12
5481,624,2024-10-25 08:53:28,mobile,6.59,7
5482,1273,2023-04-07 04:08:17,desktop,9.24,4
5483,2479,2023-11-12 05:49:30,tablet,2.91,6
5484,1993,2024-01-06 01:01:43,desktop,9.49,3
5485,2218,2023-10-26 12:19:08,tablet,8.97,1
5486,359,2023-10-24 12:27:32,desktop,5.59,6
5487,2037,2023-04-03 14:48:34,tablet,11.34,7
5488,364,2023-12-10 03:47:30,desktop,1.6,7
5489,1673,2024-11-08 09:42:05,tablet,9.47,1
5490,2241,2024-07-26 10:02:52,tablet,8.1,5
5491,2202,2024-07-26 21:04:29,desktop,13.24,5
5492,2285,2023-01-13 21:02:19,desktop,1.15,2
5493,1551,2024-01-13 14:51:40,tablet,8.77,9
5494,2309,2024-02-20 04:13:47,desktop,6.67,7
5495,1160,2024-04-15 17:40:56,tablet,2.45,2
5496,2080,2024-02-09 07:54:46,tablet,7.04,3
5497,922,2023-01-24 00:09:49,desktop,14.48,3
5498,976,2023-04-28 17:33:54,tablet,12.2,1
5499,2242,2024-03-09 20:04:48,tablet,3.0,8
5500,227,2023-12-13 10:37:14,tablet,6.2,9
5501,1561,2023-06-08 09:50:28,desktop,7.64,5
5502,192,2024-05-03 15:40:50,tablet,8.94,1
5503,595,2024-12-29 23:48:00,mobile,7.2,8
5504,1311,2024-11-23 11:48:46,desktop,5.68,2
5505,903,2023-03-18 20:11:37,desktop,4.2,5
5506,2301,2023-03-19 14:07:50,desktop,9.75,8
5507,651,2024-03-02 20:55:40,mobile,7.72,2
5508,135,2023-03-04 20:09:08,mobile,6.79,3
5509,1981,2024-01-25 07:55:37,desktop,4.6,4
5510,2495,2023-11-18 19:19:08,tablet,4.82,4
5511,2257,2024-06-10 15:32:52,tablet,6.39,6
5512,426,2023-07-27 22:54:47,mobile,7.7,1
5513,2071,2024-11-18 17:04:36,mobile,1.51,1
5514,1239,2024-07-23 11:28:53,desktop,11.88,7
5515,1385,2024-04-12 02:46:26,desktop,5.21,5
5516,882,2024-06-27 03:48:17,tablet,10.89,8
5517,36,2024-10-30 06:18:28,mobile,0.2,5
5518,1799,2024-10-27 22:40:28,desktop,6.51,6
5519,2496,2024-08-20 10:17:32,tablet,2.79,7
5520,922,2024-02-15 04:33:28,tablet,0.2,4
5521,1406,2023-08-19 22:24:51,desktop,4.59,7
5522,1970,2023-09-25 13:21:57,desktop,8.45,4
5523,1805,2024-11-27 15:00:51,desktop,4.73,1
5524,1787,2024-09-29 20:20:59,mobile,11.34,9
5525,321,2023-01-29 02:41:51,tablet,6.93,9
5526,2365,2023-09-26 07:33:15,mobile,1.71,7
5527,1443,2024-05-29 11:25:23,desktop,9.12,2
5528,2378,2024-01-12 20:12:53,tablet,8.91,4
5529,2023,2024-05-31 03:03:09,mobile,1.12,7
5530,913,2023-04-05 21:00:27,tablet,7.54,5
5531,665,2024-11-27 10:13:59,tablet,6.71,6
5532,1197,2023-11-06 09:49:28,mobile,1.26,6
5533,211,2023-11-16 08:59:35,mobile,13.62,6
5534,823,2023-05-16 06:35:31,desktop,2.18,5
5535,2410,2024-09-29 04:56:28,tablet,9.29,8
5536,152,2024-04-06 17:41:56,desktop,12.57,11
5537,1393,2023-04-07 07:53:12,mobile,8.74,7
5538,2492,2024-12-08 07:19:10,mobile,6.21,5
5539,909,2023-11-12 09:16:40,desktop,4.78,3
5540,2397,2023-07-30 21:18:31,mobile,9.83,5
5541,1408,2023-08-29 21:07:48,mobile,7.16,3
5542,2155,2023-09-12 08:04:03,desktop,2.98,6
5543,1794,2023-08-26 00:50:54,tablet,0.2,9
5544,292,2023-02-05 21:36:03,desktop,7.91,8
5545,1997,2024-12-08 17:19:21,desktop,3.27,6
5546,960,2024-05-31 14:38:39,mobile,8.15,5
5547,1030,2024-02-20 09:09:32,desktop,9.69,7
5548,1343,2024-03-31 04:44:31,mobile,7.57,1
5549,688,2024-04-22 08:29:47,tablet,11.07,7
5550,2204,2023-05-07 02:11:55,mobile,9.53,6
5551,606,2024-09-30 12:59:26,tablet,9.53,4
5552,2206,2024-08-04 12:56:20,tablet,1.98,1
5553,454,2024-08-22 15:37:03,mobile,6.31,9
5554,2307,2024-02-21 14:50:23,tablet,8.26,4
5555,538,2023-09-13 08:22:02,tablet,3.53,6
5556,1586,2023-09-08 22:52:06,desktop,10.14,7
5557,2018,2023-09-25 19:50:05,mobile,6.89,3
5558,1761,2024-04-01 02:03:22,tablet,5.69,5
5559,2108,2024-05-10 04:23:35,tablet,7.58,7
5560,2409,2023-09-08 14:42:29,tablet,10.47,8
5561,1660,2024-11-08 02:41:32,desktop,1.35,4
5562,465,2023-12-27 20:25:26,desktop,7.65,3
5563,943,2023-11-12 08:19:17,desktop,10.77,5
5564,1073,2023-06-15 14:33:45,desktop,3.48,8
5565,913,2023-03-31 06:42:55,tablet,8.22,5
5566,1897,2024-10-26 18:24:27,tablet,5.94,4
5567,878,2024-05-30 21:19:18,mobile,6.85,1
5568,935,2023-10-31 19:38:54,tablet,5.96,9
5569,1461,2023-12-04 14:40:59,tablet,9.29,3
5570,317,2024-06-22 00:17:36,desktop,3.76,3
5571,1562,2023-10-15 14:27:20,desktop,7.95,3
5572,1026,2024-12-18 04:36:16,tablet,12.42,12
5573,1182,2023-02-28 11:25:48,tablet,14.63,5
5574,1184,2023-09-23 20:01:35,desktop,1.61,1
5575,602,2023-01-14 05:52:34,mobile,6.81,1
5576,1900,2024-05-10 09:28:23,mobile,0.2,4
5577,1690,2023-03-29 00:48:39,tablet,5.81,1
5578,2220,2023-06-24 22:21:45,mobile,7.85,6
5579,1108,2023-08-20 18:43:37,mobile,7.96,7
5580,1998,2024-11-07 15:44:47,desktop,8.28,1
5581,2090,2023-11-07 08:28:20,desktop,9.66,4
5582,68,2024-10-01 20:39:29,desktop,10.36,7
5583,2199,2024-10-02 06:07:11,desktop,5.44,4
5584,231,2024-06-09 01:15:43,tablet,0.81,4
5585,169,2023-07-09 12:41:17,tablet,2.71,4
5586,2434,2023-03-13 14:16:53,tablet,2.53,9
5587,1830,2023-09-18 16:15:58,tablet,4.73,6
5588,893,2024-05-25 07:08:31,desktop,6.72,5
5589,1484,2023-11-12 09:56:02,tablet,2.48,4
5590,40,2023-03-10 14:09:03,tablet,5.04,10
5591,1211,2023-10-13 11:27:03,tablet,3.09,6
5592,1678,2023-09-25 23:05:03,mobile,8.53,3
5593,417,2024-12-31 18:35:09,tablet,9.91,8
5594,1264,2024-07-07 13:07:11,mobile,12.25,3
5595,1524,2024-11-29 23:23:51,desktop,6.91,8
5596,2367,2023-07-31 10:18:33,tablet,0.2,8
5597,1834,2024-06-18 15:29:38,desktop,7.14,3
5598,1685,2023-06-08 09:07:33,tablet,3.53,6
5599,1356,2023-03-11 13:20:58,mobile,11.06,1
5600,1931,2024-11-30 21:32:46,mobile,7.27,1
5601,1174,2024-09-17 21:03:04,tablet,2.0,1
5602,24,2023-09-11 02:05:24,desktop,3.12,2
5603,266,2023-08-23 00:05:54,tablet,10.46,1
5604,1927,2024-06-14 21:47:44,mobile,2.52,7
5605,594,2023-03-14 04:34:26,tablet,5.79,11
5606,1698,2024-08-25 09:27:04,tablet,4.99,7
5607,1043,2023-02-12 01:39:39,desktop,0.2,5
5608,1668,2023-04-20 13:31:50,mobile,11.59,3
5609,76,2023-04-16 15:04:11,tablet,1.71,6
5610,281,2023-06-03 17:46:41,desktop,4.76,6
5611,1557,2024-08-11 12:15:28,tablet,9.36,5
5612,1696,2023-05-20 12:47:33,desktop,11.84,13
5613,1055,2023-05-19 02:54:12,desktop,0.2,5
5614,278,2023-01-01 13:02:35,mobile,4.45,6
5615,1557,2024-09-29 12:32:54,mobile,4.68,8
5616,598,2024-07-16 08:33:04,mobile,2.76,9
5617,1436,2024-06-07 21:24:13,tablet,8.75,5
5618,143,2023-09-22 21:34:31,tablet,0.57,7
5619,1529,2023-05-05 21:21:08,tablet,5.07,1
5620,1657,2024-12-10 09:47:14,mobile,3.35,5
5621,1929,2024-07-03 09:43:45,mobile,10.46,4
5622,2478,2024-08-05 00:24:52,desktop,1.14,3
5623,221,2023-01-28 22:17:17,mobile,15.27,6
5624,465,2023-10-06 05:43:19,desktop,9.28,4
5625,2041,2024-10-25 09:54:51,tablet,1.66,13
5626,1907,2023-03-22 19:28:12,mobile,11.23,5
5627,1399,2023-09-11 01:27:55,mobile,7.79,1
5628,1166,2024-07-04 23:21:19,desktop,10.45,8
5629,2252,2024-07-29 00:16:08,mobile,1.64,6
5630,110,2023-11-12 06:12:08,mobile,0.2,9
5631,2327,2023-12-08 12:33:29,mobile,11.58,4
5632,1853,2023-03-10 00:15:23,tablet,8.71,1
5633,1206,2023-07-15 16:30:34,desktop,9.01,6
5634,2122,2024-06-07 09:34:22,desktop,2.61,5
5635,688,2023-07-30 11:18:07,tablet,8.93,6
5636,977,2024-03-10 21:44:10,tablet,3.76,3
5637,1569,2023-11-27 07:15:38,desktop,5.85,2
5638,306,2023-01-15 13:58:48,mobile,10.84,1
5639,939,2023-01-16 22:31:22,mobile,0.34,7
5640,1780,2024-12-25 13:09:45,tablet,10.32,5
5641,618,2023-05-06 15:18:42,tablet,9.61,6
5642,679,2023-07-22 15:24:00,tablet,5.46,7
5643,647,2024-11-29 10:35:18,mobile,8.39,4
5644,1333,2023-04-28 10:32:58,desktop,7.05,2
5645,866,2023-09-08 03:55:37,desktop,4.83,1
5646,555,2023-01-24 22:16:31,tablet,11.18,1
5647,1814,2024-02-05 09:40:18,tablet,2.79,3
5648,1805,2023-12-17 06:03:59,desktop,9.69,2
5649,756,2023-12-06 15:29:06,mobile,0.87,3
5650,1581,2023-04-19 16:55:47,mobile,2.52,6
5651,1891,2024-02-03 15:35:26,desktop,7.21,3
5652,2097,2023-11-29 00:55:37,mobile,2.54,8
5653,1583,2024-08-05 08:49:07,desktop,0.2,4
5654,2471,2024-07-20 01:46:11,mobile,2.91,2
5655,2212,2023-04-10 14:48:54,tablet,9.09,6
5656,829,2024-01-17 15:30:26,desktop,6.82,1
5657,1875,2024-09-08 08:35:15,mobile,9.2,7
5658,1386,2023-07-20 01:54:45,tablet,5.24,6
5659,2193,2024-07-01 18:14:24,tablet,7.99,3
5660,806,2024-10-13 06:22:26,tablet,0.2,4
5661,996,2023-10-03 04:28:05,tablet,4.8,8
5662,1679,2023-08-03 09:08:03,tablet,2.94,3
5663,841,2024-01-17 20:02:45,desktop,5.13,3
5664,2487,2024-04-23 17:45:14,tablet,15.29,4
5665,1316,2024-06-25 18:26:01,mobile,5.14,12
5666,1224,2024-06-09 08:09:04,tablet,8.51,10
5667,354,2023-07-01 03:58:45,mobile,1.96,6
5668,234,2023-07-16 02:19:31,desktop,4.15,2
5669,836,2024-05-31 17:25:18,tablet,14.27,5
5670,395,2023-07-20 17:32:02,mobile,0.2,3
5671,2184,2023-06-20 17:41:19,mobile,4.01,6
