order_id,customer_id,order_date,status,payment_method
4703,2349,2022-10-10 12:26:07,pending,gift_card
4704,1360,2024-06-22 04:54:07,completed,debit_card
4705,347,2022-09-04 21:54:58,returned,credit_card
4706,1864,2024-08-11 10:26:16,pending,bank_transfer
4707,715,2024-09-28 08:35:32,completed,bank_transfer
4708,1135,2023-08-09 21:54:22,completed,bank_transfer
4709,2106,2024-06-06 20:57:13,completed,paypal
4710,1810,2024-12-01 21:37:56,completed,gift_card
4711,1440,2024-02-08 06:10:54,pending,gift_card
4712,2051,2024-04-28 19:29:46,completed,debit_card
4713,1779,2024-12-22 10:49:40,completed,gift_card
4714,1019,2023-02-08 11:08:26,completed,credit_card
4715,2223,2023-08-28 16:29:03,completed,gift_card
4716,1030,2024-12-30 17:42:54,returned,gift_card
4717,1922,2023-03-14 02:53:39,completed,paypal
4718,483,2024-03-03 07:42:42,returned,debit_card
4719,305,2024-07-01 00:09:39,returned,bank_transfer
4720,2488,2024-11-16 18:35:40,completed,paypal
4721,966,2024-03-11 19:05:18,returned,bank_transfer
4722,2044,2024-07-18 19:20:22,returned,gift_card
4723,868,2024-01-31 16:59:39,completed,paypal
4724,412,2024-01-19 23:05:54,cancelled,bank_transfer
4725,1533,2024-12-07 08:19:45,completed,paypal
4726,2105,2024-08-13 03:52:01,completed,paypal
4727,945,2024-08-23 10:33:31,completed,paypal
4728,2311,2023-09-02 18:38:00,pending,paypal
4729,195,2023-04-05 18:33:31,completed,paypal
4730,1917,2023-06-04 09:17:06,completed,paypal
4731,829,2024-09-27 15:51:36,completed,paypal
4732,2000,2024-12-25 14:55:53,returned,bank_transfer
4733,1074,2023-12-31 11:20:10,cancelled,bank_transfer
4734,405,2024-06-02 14:28:33,completed,debit_card
4735,608,2022-09-18 11:20:00,cancelled,debit_card
4736,1383,2022-10-30 13:36:34,pending,bank_transfer
4737,1025,2022-04-07 21:43:06,returned,gift_card
4738,1374,2023-07-11 20:07:38,completed,bank_transfer
4739,1430,2024-08-21 00:04:42,completed,gift_card
4740,2167,2024-07-30 16:56:32,completed,debit_card
4741,333,2024-07-05 21:14:21,completed,credit_card
4742,999,2024-08-04 14:17:25,returned,credit_card
4743,2265,2023-12-10 08:57:17,returned,bank_transfer
4744,1989,2024-05-10 17:23:38,returned,gift_card
4745,1613,2024-11-22 07:22:12,completed,paypal
4746,459,2022-07-29 15:15:12,completed,credit_card
4747,133,2022-07-12 23:52:22,completed,gift_card
4748,1915,2024-05-05 09:41:11,completed,debit_card
4749,1860,2022-11-06 06:01:45,completed,paypal
4750,922,2024-03-29 14:25:15,completed,paypal
4751,2101,2023-02-08 12:14:01,cancelled,bank_transfer
4752,2162,2024-10-12 18:46:00,completed,paypal
4753,901,2023-08-16 10:18:26,completed,paypal
4754,2329,2024-02-22 08:06:28,pending,credit_card
4755,891,2022-04-05 02:45:56,completed,gift_card
4756,1218,2024-04-23 09:51:21,completed,paypal
4757,959,2023-10-18 02:19:37,completed,gift_card
4758,2256,2022-06-27 17:13:49,cancelled,debit_card
4759,2272,2023-12-26 00:56:22,completed,debit_card
4760,186,2024-10-14 02:37:08,completed,bank_transfer
4761,792,2022-11-04 22:13:49,completed,credit_card
4762,1660,2022-09-16 11:04:05,cancelled,credit_card
4763,179,2023-06-28 18:27:22,completed,credit_card
4764,2301,2024-06-16 21:04:34,returned,gift_card
4765,2151,2022-12-31 11:17:54,completed,bank_transfer
4766,718,2023-02-05 22:17:57,pending,paypal
4767,1911,2024-07-19 01:11:55,completed,debit_card
4768,1672,2024-01-20 21:28:33,completed,debit_card
4769,718,2022-06-21 16:34:52,returned,credit_card
4770,778,2024-05-22 17:05:22,completed,gift_card
4771,733,2024-10-20 05:04:41,completed,paypal
4772,1264,2024-02-23 07:41:13,returned,debit_card
4773,2277,2024-03-17 02:26:14,cancelled,paypal
4774,1560,2023-02-10 17:33:00,cancelled,gift_card
4775,480,2024-11-04 02:19:09,completed,bank_transfer
4776,2364,2023-04-11 08:10:39,completed,debit_card
4777,632,2023-10-21 01:58:44,returned,credit_card
4778,85,2023-01-07 09:21:03,cancelled,bank_transfer
4779,1623,2024-09-15 07:51:05,pending,bank_transfer
4780,2133,2024-08-12 06:49:15,cancelled,credit_card
4781,561,2024-02-27 22:31:12,completed,bank_transfer
4782,514,2023-06-01 17:55:59,completed,debit_card
4783,1752,2023-09-20 12:24:25,completed,gift_card
4784,2340,2024-02-15 21:15:10,completed,bank_transfer
4785,2229,2023-05-13 22:50:28,returned,gift_card
4786,1085,2023-02-03 19:05:42,completed,gift_card
4787,232,2024-10-14 03:49:02,returned,paypal
4788,1066,2023-07-27 17:03:00,completed,credit_card
4789,1044,2024-10-07 13:31:55,completed,credit_card
4790,463,2023-09-23 16:35:32,completed,paypal
4791,713,2022-02-01 07:12:10,completed,credit_card
4792,563,2024-09-21 04:19:28,returned,bank_transfer
4793,2062,2024-11-17 03:06:34,completed,gift_card
4794,61,2024-06-19 23:11:35,completed,bank_transfer
4795,2239,2022-10-25 22:17:32,returned,credit_card
4796,391,2022-07-10 18:24:35,completed,paypal
4797,543,2024-02-09 19:08:28,pending,credit_card
4798,566,2022-09-24 13:21:45,returned,credit_card
4799,2349,2024-03-05 16:51:10,returned,debit_card
4800,691,2024-06-23 17:54:03,completed,debit_card
4801,2078,2022-03-21 19:38:39,completed,debit_card
4802,474,2023-05-11 23:54:51,pending,gift_card
4803,2164,2024-03-14 10:15:25,completed,gift_card
4804,9,2024-01-19 17:49:34,pending,paypal
4805,2203,2024-05-19 04:04:00,cancelled,bank_transfer
4806,1376,2024-05-28 06:17:48,returned,paypal
4807,2,2024-09-11 10:32:30,returned,debit_card
4808,80,2022-10-18 16:12:18,pending,bank_transfer
4809,1422,2023-02-21 03:43:39,completed,paypal
4810,546,2022-01-22 02:45:35,completed,debit_card
4811,772,2024-08-29 21:20:02,completed,credit_card
4812,802,2024-09-29 05:04:38,completed,bank_transfer
4813,1365,2024-12-07 11:48:10,completed,gift_card
4814,1890,2024-06-05 23:16:52,completed,paypal
4815,952,2023-03-09 18:41:49,completed,gift_card
4816,1485,2024-09-30 12:21:38,completed,paypal
4817,653,2024-07-07 03:01:49,completed,credit_card
4818,1493,2024-05-26 16:41:12,completed,bank_transfer
4819,1569,2023-11-29 15:08:30,completed,debit_card
4820,349,2024-09-14 03:05:20,returned,debit_card
4821,1685,2022-01-23 03:48:16,cancelled,credit_card
4822,2122,2024-10-16 12:57:29,completed,gift_card
4823,516,2022-11-12 14:28:32,completed,gift_card
4824,1211,2024-09-10 18:00:43,completed,gift_card
4825,1957,2023-01-19 04:06:12,completed,debit_card
4826,1845,2022-10-25 13:49:59,completed,paypal
4827,1739,2024-11-17 08:04:54,completed,bank_transfer
4828,830,2024-12-23 08:51:26,completed,paypal
4829,652,2022-09-12 22:56:00,completed,debit_card
4830,37,2023-09-21 10:24:07,completed,bank_transfer
4831,1448,2023-10-24 06:04:55,pending,credit_card
4832,2181,2022-08-08 01:44:13,returned,bank_transfer
4833,2197,2022-09-06 06:19:21,completed,paypal
4834,2088,2024-07-09 02:59:14,returned,debit_card
4835,806,2023-03-30 15:55:38,completed,bank_transfer
4836,1404,2024-08-29 17:15:03,pending,bank_transfer
4837,2055,2022-11-29 10:09:50,returned,bank_transfer
4838,2496,2023-10-17 21:47:19,returned,gift_card
4839,2146,2022-07-08 12:24:15,returned,debit_card
4840,383,2024-10-04 12:04:04,completed,paypal
4841,2011,2023-04-15 18:26:58,returned,paypal
4842,2296,2022-03-07 03:09:05,completed,bank_transfer
4843,1203,2024-07-08 01:08:41,completed,bank_transfer
4844,535,2022-10-14 17:15:23,completed,debit_card
4845,1827,2023-10-30 04:21:23,returned,bank_transfer
4846,2311,2023-09-09 20:04:49,completed,paypal
4847,486,2022-06-25 18:46:39,completed,gift_card
4848,1979,2022-06-13 00:00:16,completed,gift_card
4849,1998,2024-06-26 00:22:11,completed,debit_card
4850,1995,2023-10-05 17:37:55,completed,gift_card
4851,1256,2023-07-04 05:55:48,completed,credit_card
4852,370,2024-02-21 17:13:52,completed,debit_card
4853,2100,2022-09-18 10:46:09,completed,gift_card
4854,573,2024-11-12 09:13:47,completed,paypal
4855,1749,2024-11-17 18:07:21,pending,gift_card
4856,2345,2024-01-17 18:29:09,pending,paypal
4857,387,2024-11-04 11:26:32,completed,paypal
4858,1555,2024-12-29 12:31:59,returned,gift_card
4859,1493,2023-07-20 00:13:05,completed,paypal
4860,374,2023-05-31 13:17:51,cancelled,debit_card
4861,2242,2022-12-29 11:06:55,completed,paypal
4862,976,2024-05-09 13:55:13,pending,bank_transfer
4863,1682,2023-09-13 10:19:00,completed,paypal
4864,73,2024-07-31 00:50:38,completed,gift_card
4865,604,2024-05-23 00:37:08,completed,bank_transfer
4866,825,2022-09-27 16:30:50,returned,credit_card
4867,2326,2024-09-28 08:55:19,returned,gift_card
4868,2077,2024-10-02 23:27:35,completed,paypal
4869,556,2023-01-25 21:30:28,completed,paypal
4870,2292,2024-09-18 18:31:57,completed,paypal
4871,1798,2022-06-27 11:11:44,completed,gift_card
4872,581,2022-09-08 10:11:15,completed,debit_card
4873,1366,2023-11-19 20:07:33,completed,debit_card
4874,2323,2024-07-26 01:52:44,completed,paypal
4875,249,2023-06-13 15:05:16,returned,gift_card
4876,1467,2022-09-22 14:53:33,pending,gift_card
4877,897,2023-10-24 10:21:10,completed,gift_card
4878,1369,2023-10-04 02:50:04,completed,bank_transfer
4879,1739,2024-05-25 02:41:30,completed,gift_card
4880,665,2024-08-21 06:33:43,completed,paypal
4881,1886,2022-07-23 08:55:03,pending,gift_card
4882,188,2022-03-07 05:01:09,completed,paypal
4883,2358,2022-06-26 03:37:07,completed,bank_transfer
4884,1937,2024-09-28 16:59:23,cancelled,paypal
4885,2072,2022-07-24 09:37:34,completed,gift_card
4886,2031,2024-07-05 23:00:14,cancelled,bank_transfer
4887,1069,2023-11-11 05:38:23,completed,debit_card
4888,2448,2024-05-19 17:34:18,completed,debit_card
4889,1987,2023-04-12 12:12:37,returned,credit_card
4890,1955,2024-03-26 17:04:49,pending,gift_card
4891,1478,2024-08-23 01:14:56,completed,debit_card
4892,1759,2024-10-11 20:14:04,completed,gift_card
4893,516,2024-04-20 08:48:28,cancelled,credit_card
4894,1823,2022-01-16 09:48:34,completed,debit_card
4895,1742,2024-04-13 07:19:42,returned,credit_card
4896,1505,2024-09-22 16:38:28,returned,credit_card
4897,2410,2024-09-28 18:34:58,completed,debit_card
4898,891,2024-10-31 22:47:15,pending,gift_card
4899,1642,2024-09-21 17:22:11,cancelled,paypal
4900,965,2023-11-02 04:51:24,completed,bank_transfer
4901,350,2024-12-13 01:29:58,pending,credit_card
4902,1854,2023-03-23 11:33:21,completed,credit_card
4903,2447,2023-06-14 18:13:56,pending,gift_card
4904,503,2022-11-17 08:41:13,completed,bank_transfer
4905,1336,2022-09-02 11:36:17,completed,debit_card
4906,2223,2024-03-22 02:32:42,cancelled,credit_card
4907,1737,2023-09-30 10:49:45,completed,paypal
4908,341,2024-12-29 08:14:19,returned,credit_card
4909,217,2024-03-10 08:26:54,completed,credit_card
4910,425,2024-04-11 10:35:14,completed,credit_card
4911,817,2024-06-13 04:40:12,completed,bank_transfer
4912,920,2024-07-14 10:46:41,completed,credit_card
4913,849,2023-11-13 04:33:36,cancelled,paypal
4914,191,2024-12-11 20:37:01,pending,gift_card
4915,2233,2024-10-10 15:15:44,completed,credit_card
4916,2089,2023-12-08 18:39:18,completed,paypal
4917,1676,2024-11-16 13:07:54,completed,bank_transfer
4918,2184,2024-11-06 20:02:16,cancelled,credit_card
4919,193,2024-08-14 18:39:26,completed,paypal
4920,2094,2023-11-12 08:12:40,completed,gift_card
4921,1391,2022-05-28 01:20:26,cancelled,debit_card
4922,1226,2023-07-08 13:05:57,completed,bank_transfer
4923,2377,2024-01-28 23:51:02,pending,credit_card
4924,1834,2024-06-24 17:45:22,returned,credit_card
4925,1106,2022-07-25 00:43:26,completed,paypal
4926,838,2022-12-27 07:09:55,returned,credit_card
4927,626,2024-09-16 11:10:04,completed,gift_card
4928,1225,2024-07-07 22:06:52,pending,bank_transfer
4929,2500,2023-11-12 04:28:22,completed,credit_card
4930,1556,2024-07-21 22:59:45,completed,credit_card
4931,1411,2024-07-27 18:20:30,returned,debit_card
4932,2306,2024-07-04 08:33:21,completed,credit_card
4933,1109,2024-10-15 03:34:25,completed,credit_card
4934,1681,2022-06-23 20:39:36,cancelled,paypal
4935,1808,2023-11-15 16:58:41,cancelled,credit_card
4936,1015,2023-09-13 20:00:18,completed,gift_card
4937,1552,2023-12-30 03:02:13,cancelled,credit_card
4938,1221,2024-12-15 04:20:16,completed,bank_transfer
4939,719,2024-02-15 06:31:12,completed,bank_transfer
4940,1893,2022-09-03 07:26:29,cancelled,gift_card
4941,1101,2024-07-25 18:55:13,returned,debit_card
4942,1940,2023-03-16 21:43:49,completed,bank_transfer
4943,1856,2022-10-04 10:13:13,pending,gift_card
4944,1807,2024-08-16 23:06:12,cancelled,credit_card
4945,2339,2024-10-29 02:58:40,returned,paypal
4946,1534,2023-10-03 08:26:11,completed,debit_card
4947,1086,2023-06-08 15:00:50,pending,debit_card
4948,1097,2024-04-06 20:41:51,completed,bank_transfer
4949,482,2023-08-28 12:52:50,completed,paypal
4950,1983,2024-03-31 05:37:01,returned,gift_card
4951,179,2023-02-02 18:49:53,returned,paypal
4952,530,2024-12-06 10:07:17,completed,gift_card
4953,34,2024-02-20 06:00:15,completed,gift_card
4954,1980,2024-02-08 18:09:04,completed,paypal
4955,1510,2024-02-13 21:38:14,pending,bank_transfer
4956,2143,2022-01-18 12:32:07,completed,debit_card
4957,691,2023-06-07 15:08:17,returned,credit_card
4958,1180,2023-06-16 14:11:52,completed,credit_card
4959,1496,2024-07-07 19:13:39,returned,gift_card
4960,577,2022-05-29 00:06:58,returned,gift_card
4961,1123,2022-08-22 02:57:10,cancelled,paypal
4962,1950,2023-07-20 04:31:24,pending,gift_card
4963,1678,2024-11-25 13:05:21,returned,credit_card
4964,1506,2024-04-30 06:31:13,completed,gift_card
4965,286,2022-04-16 16:41:29,pending,bank_transfer
4966,2153,2024-10-17 01:06:45,completed,credit_card
4967,2144,2023-06-14 03:14:28,completed,credit_card
4968,1126,2023-02-16 23:55:00,returned,gift_card
4969,1533,2024-11-07 02:24:32,completed,paypal
4970,2164,2024-08-18 14:37:14,cancelled,debit_card
4971,1776,2024-09-02 09:48:30,completed,credit_card
4972,1416,2024-07-11 20:25:33,completed,paypal
4973,1610,2022-03-18 06:13:59,completed,bank_transfer
4974,256,2024-07-15 04:15:09,returned,debit_card
4975,1262,2023-03-12 23:15:19,completed,bank_transfer
4976,764,2024-03-06 11:41:24,completed,debit_card
4977,2172,2022-04-08 23:05:36,cancelled,debit_card
4978,1398,2024-07-20 12:26:51,cancelled,paypal
4979,688,2024-09-24 03:00:50,pending,gift_card
4980,204,2022-05-28 04:52:45,returned,paypal
4981,2184,2023-12-29 00:14:27,completed,paypal
4982,1357,2023-09-19 02:13:06,completed,debit_card
4983,61,2023-12-25 00:20:50,completed,debit_card
4984,2365,2023-12-15 08:59:47,completed,debit_card
4985,303,2023-10-11 16:35:57,cancelled,bank_transfer
4986,1909,2024-10-29 18:56:34,completed,bank_transfer
4987,126,2022-11-30 12:48:05,cancelled,paypal
4988,1021,2023-09-24 20:07:52,pending,debit_card
4989,1773,2024-12-29 13:02:21,completed,debit_card
4990,1020,2023-05-21 03:43:49,cancelled,bank_transfer
4991,1231,2023-12-10 19:22:50,pending,paypal
4992,1611,2024-10-07 14:31:45,completed,paypal
4993,1955,2024-06-16 03:49:42,completed,bank_transfer
4994,2281,2024-01-21 01:53:16,completed,debit_card
4995,2322,2024-01-21 11:15:52,completed,paypal
4996,741,2023-11-08 09:00:18,returned,debit_card
4997,1094,2024-06-28 12:04:31,returned,debit_card
4998,413,2024-01-28 20:15:41,returned,debit_card
4999,1965,2022-07-16 01:21:14,returned,bank_transfer
5000,1092,2022-11-06 15:35:28,returned,debit_card
5001,852,2024-07-23 23:50:58,completed,gift_card
5002,411,2024-10-10 03:51:08,returned,gift_card
5003,921,2024-12-15 09:38:19,completed,bank_transfer
5004,2019,2024-10-18 04:07:07,completed,credit_card
5005,2148,2022-05-17 13:16:53,cancelled,paypal
5006,1486,2024-10-01 12:58:50,returned,paypal
5007,95,2024-12-27 18:14:19,pending,paypal
5008,1582,2024-06-06 12:26:23,cancelled,credit_card
5009,1476,2022-07-13 08:53:32,completed,bank_transfer
5010,598,2023-01-30 10:26:23,completed,bank_transfer
5011,1352,2024-09-24 17:14:06,returned,bank_transfer
5012,1600,2023-08-17 01:13:29,returned,paypal
5013,153,2023-05-20 09:49:29,pending,debit_card
5014,1938,2024-12-19 18:37:16,cancelled,paypal
5015,2332,2024-09-07 18:25:22,completed,credit_card
5016,1871,2022-08-02 05:39:42,completed,debit_card
5017,474,2024-01-08 19:38:49,cancelled,bank_transfer
5018,250,2023-06-11 03:37:48,cancelled,credit_card
5019,715,2024-08-08 01:13:19,returned,credit_card
5020,1352,2024-08-29 15:16:18,completed,debit_card
5021,1036,2024-10-22 21:47:51,pending,credit_card
5022,338,2024-11-01 07:08:30,returned,bank_transfer
5023,2076,2024-04-03 18:32:52,returned,paypal
5024,2409,2024-01-09 06:20:58,returned,credit_card
5025,1216,2024-10-23 21:50:49,completed,debit_card
5026,1380,2022-12-30 00:29:10,completed,credit_card
5027,810,2024-10-22 08:39:43,completed,bank_transfer
5028,2462,2023-06-25 04:28:36,completed,gift_card
5029,2135,2024-10-18 12:29:55,returned,gift_card
5030,2428,2024-03-28 02:27:37,completed,debit_card
5031,779,2023-05-02 21:01:45,returned,bank_transfer
5032,2256,2024-10-21 17:18:05,completed,debit_card
5033,187,2022-08-23 03:56:36,cancelled,gift_card
5034,466,2024-10-11 21:26:53,completed,credit_card
5035,1845,2024-05-22 07:48:01,returned,debit_card
5036,1277,2024-09-21 14:17:33,returned,gift_card
5037,125,2022-10-25 09:27:26,cancelled,credit_card
5038,2399,2024-08-04 20:16:36,cancelled,credit_card
5039,289,2022-07-28 19:26:51,pending,debit_card
5040,1406,2024-10-31 21:59:57,completed,gift_card
5041,632,2024-12-26 19:22:01,completed,bank_transfer
5042,1445,2024-02-01 01:51:02,cancelled,debit_card
5043,444,2024-02-29 21:04:55,completed,credit_card
5044,134,2022-02-26 13:54:48,completed,gift_card
5045,1600,2024-12-10 17:41:14,completed,paypal
5046,2020,2023-07-12 21:15:16,returned,paypal
5047,1109,2022-02-09 04:14:23,completed,debit_card
5048,641,2024-09-29 11:32:54,completed,bank_transfer
5049,2335,2022-06-21 09:16:27,completed,credit_card
5050,358,2024-09-15 14:20:23,completed,gift_card
5051,1078,2024-06-28 14:44:07,pending,credit_card
5052,2423,2023-12-05 10:47:59,returned,gift_card
5053,869,2023-07-21 16:18:08,completed,credit_card
5054,2452,2024-03-10 12:29:31,completed,paypal
5055,38,2023-12-25 01:27:12,completed,gift_card
5056,556,2024-04-08 10:14:59,completed,credit_card
5057,927,2024-10-21 20:34:41,pending,gift_card
5058,1074,2023-01-13 01:30:46,returned,gift_card
5059,2305,2023-11-20 11:50:22,completed,paypal
5060,876,2024-09-15 01:56:16,completed,bank_transfer
5061,2168,2023-06-09 08:03:14,cancelled,gift_card
5062,1312,2022-05-02 06:01:12,cancelled,bank_transfer
5063,2198,2024-01-20 20:48:39,completed,credit_card
5064,288,2022-03-24 18:25:21,completed,gift_card
5065,977,2024-11-03 06:05:31,cancelled,bank_transfer
5066,943,2024-02-08 22:52:29,completed,gift_card
5067,361,2024-08-26 20:09:11,cancelled,paypal
5068,334,2023-02-24 19:52:19,completed,credit_card
5069,1037,2022-11-21 01:14:02,pending,credit_card
5070,165,2024-07-01 15:31:13,completed,bank_transfer
5071,1267,2023-10-02 00:21:22,returned,debit_card
5072,2196,2024-04-27 19:40:26,completed,gift_card
5073,2329,2024-06-11 13:48:37,completed,paypal
5074,1907,2024-10-23 12:56:15,pending,gift_card
5075,1023,2024-02-23 13:48:35,pending,credit_card
5076,1106,2023-09-10 13:39:56,pending,paypal
5077,1586,2024-10-07 07:10:21,completed,credit_card
5078,2297,2024-04-02 09:50:10,returned,gift_card
5079,1587,2023-08-11 18:34:52,completed,gift_card
5080,2076,2024-10-28 21:50:42,pending,credit_card
5081,1453,2024-06-01 13:57:54,cancelled,paypal
5082,2460,2024-01-21 16:33:53,completed,paypal
5083,1706,2024-01-17 16:46:26,completed,bank_transfer
5084,1745,2022-06-15 11:48:27,cancelled,credit_card
5085,1437,2023-03-16 13:45:01,completed,gift_card
5086,179,2024-01-13 23:28:15,completed,gift_card
5087,432,2024-06-20 01:58:26,completed,credit_card
5088,2411,2024-06-07 01:11:11,completed,gift_card
5089,1451,2024-04-27 19:52:45,completed,credit_card
5090,618,2024-10-08 18:47:36,returned,credit_card
5091,585,2024-12-16 10:53:39,cancelled,paypal
5092,1930,2024-11-14 06:55:09,pending,credit_card
5093,1901,2024-10-04 01:55:16,completed,credit_card
5094,749,2024-09-17 07:42:46,completed,gift_card
5095,862,2023-08-01 20:22:12,completed,gift_card
5096,1052,2023-03-26 16:03:47,completed,gift_card
5097,1108,2024-02-09 10:35:05,completed,gift_card
5098,2057,2022-07-10 07:42:53,cancelled,paypal
5099,1967,2023-11-20 06:01:29,completed,gift_card
5100,1188,2024-08-19 19:56:25,completed,gift_card
5101,421,2023-10-31 07:52:06,returned,bank_transfer
5102,1306,2023-11-23 04:39:15,completed,credit_card
5103,1357,2024-01-31 13:17:05,completed,paypal
5104,1075,2024-10-18 06:33:10,completed,bank_transfer
5105,2105,2024-12-14 15:13:25,pending,debit_card
5106,1656,2024-05-18 02:14:38,completed,credit_card
5107,1111,2022-10-13 11:57:05,completed,debit_card
5108,27,2024-04-26 06:06:26,cancelled,gift_card
5109,844,2022-12-01 21:37:32,completed,gift_card
5110,146,2022-03-17 08:40:08,cancelled,bank_transfer
5111,1044,2024-01-02 05:52:46,completed,gift_card
5112,462,2022-12-12 21:32:04,returned,bank_transfer
5113,2105,2024-08-18 08:29:36,completed,debit_card
5114,1518,2022-10-30 07:40:27,completed,paypal
5115,2461,2022-04-17 00:15:07,cancelled,credit_card
5116,1653,2024-11-13 03:06:29,pending,debit_card
5117,2493,2024-11-07 19:57:16,completed,debit_card
5118,2479,2022-08-22 20:54:56,cancelled,gift_card
5119,584,2022-06-27 16:59:08,cancelled,paypal
5120,656,2024-01-09 04:52:12,completed,debit_card
5121,2364,2023-01-17 10:25:13,completed,credit_card
5122,2273,2022-05-12 17:27:48,completed,paypal
5123,908,2023-01-21 06:40:28,completed,bank_transfer
5124,1534,2024-12-20 11:31:06,completed,debit_card
5125,81,2024-05-10 01:34:23,pending,gift_card
5126,1855,2023-08-31 02:53:21,pending,debit_card
5127,453,2024-03-11 17:45:07,completed,gift_card
5128,650,2023-06-22 06:51:30,completed,bank_transfer
5129,1607,2024-07-02 19:11:43,completed,paypal
5130,1378,2024-12-29 14:37:10,completed,bank_transfer
5131,227,2024-09-16 03:25:48,cancelled,debit_card
5132,868,2023-01-31 02:16:11,completed,credit_card
5133,972,2022-10-30 14:37:58,pending,paypal
5134,609,2023-05-26 10:03:34,pending,paypal
5135,123,2024-04-05 17:30:49,completed,paypal
5136,2081,2024-01-04 04:45:34,completed,credit_card
5137,712,2023-04-20 02:10:32,completed,credit_card
5138,1280,2024-11-24 08:49:38,pending,debit_card
5139,656,2024-05-26 11:36:01,completed,debit_card
5140,1623,2022-03-09 19:11:05,pending,gift_card
5141,313,2024-01-21 03:12:13,pending,debit_card
5142,264,2024-09-02 08:32:33,completed,bank_transfer
5143,2232,2024-11-18 06:39:19,returned,debit_card
5144,2129,2024-08-06 00:44:15,completed,bank_transfer
5145,506,2022-12-26 11:37:40,returned,gift_card
5146,2423,2023-12-22 13:14:57,completed,gift_card
5147,1476,2022-08-20 09:20:45,cancelled,bank_transfer
5148,145,2022-02-09 09:54:21,completed,bank_transfer
5149,237,2022-08-05 02:52:40,cancelled,credit_card
5150,720,2023-07-25 11:55:40,completed,debit_card
5151,522,2023-05-21 23:30:46,completed,gift_card
5152,1454,2024-07-01 20:43:00,cancelled,debit_card
5153,1449,2022-05-30 06:23:00,completed,credit_card
5154,2242,2023-09-26 08:03:42,pending,gift_card
5155,1592,2024-09-15 22:53:14,completed,debit_card
5156,94,2024-02-04 09:32:16,completed,debit_card
5157,916,2022-12-13 02:38:51,completed,gift_card
5158,2297,2024-12-01 10:22:15,completed,bank_transfer
5159,1379,2023-02-04 02:58:53,completed,bank_transfer
5160,163,2023-10-04 22:56:32,completed,gift_card
5161,220,2022-09-26 19:53:25,completed,paypal
5162,1057,2024-03-11 05:33:33,pending,credit_card
5163,309,2022-07-21 15:54:35,completed,credit_card
5164,1820,2024-09-04 13:02:34,cancelled,bank_transfer
5165,654,2024-12-05 02:31:26,pending,credit_card
5166,2118,2024-05-08 06:24:30,completed,bank_transfer
5167,1663,2023-02-27 05:22:55,returned,credit_card
5168,2197,2024-05-31 20:43:10,completed,bank_transfer
5169,624,2022-03-30 13:59:25,completed,credit_card
5170,2234,2024-10-28 09:05:03,pending,debit_card
5171,1498,2024-02-02 16:44:11,completed,gift_card
5172,1091,2022-12-03 11:33:13,pending,debit_card
5173,1873,2023-11-03 06:04:26,returned,bank_transfer
5174,1772,2024-10-02 04:45:53,completed,bank_transfer
5175,1759,2022-06-30 00:44:22,returned,gift_card
5176,325,2023-12-03 10:15:07,completed,gift_card
5177,2491,2024-11-12 12:35:38,cancelled,credit_card
5178,2346,2024-08-17 16:26:06,completed,paypal
5179,503,2023-02-17 03:42:24,cancelled,gift_card
5180,1116,2024-12-09 17:05:43,completed,bank_transfer
5181,1606,2023-07-15 22:54:27,cancelled,debit_card
5182,1629,2023-11-01 20:17:39,cancelled,credit_card
5183,117,2024-12-01 07:21:42,completed,debit_card
5184,1270,2024-11-26 21:49:55,returned,paypal
5185,1628,2023-11-10 10:38:15,completed,gift_card
5186,1095,2023-04-06 22:45:14,pending,bank_transfer
5187,1454,2024-10-12 18:06:34,completed,credit_card
5188,80,2022-01-26 22:37:48,pending,debit_card
5189,1469,2022-02-10 06:58:19,completed,debit_card
5190,1298,2024-06-04 18:55:42,cancelled,credit_card
5191,1130,2022-01-15 00:56:08,returned,bank_transfer
5192,806,2023-04-11 15:25:07,completed,paypal
5193,390,2023-08-29 18:33:50,completed,gift_card
5194,1718,2024-02-15 03:48:57,completed,paypal
5195,5,2024-10-20 20:46:44,completed,credit_card
5196,487,2024-09-08 22:22:17,cancelled,bank_transfer
5197,2485,2024-02-13 02:43:04,cancelled,paypal
5198,244,2024-11-14 01:53:02,cancelled,paypal
5199,1066,2023-11-20 07:40:55,cancelled,debit_card
5200,2460,2022-08-11 02:34:42,returned,bank_transfer
5201,1462,2022-11-02 16:28:18,completed,paypal
5202,1231,2023-07-28 18:34:42,cancelled,credit_card
5203,1483,2024-04-09 22:51:04,completed,bank_transfer
5204,374,2023-05-27 09:55:28,completed,bank_transfer
5205,2204,2023-03-27 13:31:02,pending,gift_card
5206,581,2024-04-16 03:00:48,returned,paypal
5207,290,2024-11-16 03:17:48,completed,credit_card
5208,2433,2024-08-02 18:37:10,returned,paypal
5209,1774,2023-12-05 02:15:50,completed,gift_card
5210,634,2024-08-11 02:21:10,returned,bank_transfer
5211,1075,2023-06-26 14:49:30,completed,paypal
5212,1147,2023-03-14 02:06:42,completed,credit_card
5213,1511,2023-08-29 10:23:55,cancelled,credit_card
5214,26,2023-06-04 05:57:25,completed,bank_transfer
5215,800,2023-07-02 18:00:38,completed,credit_card
5216,891,2022-01-22 04:03:36,completed,credit_card
5217,2437,2024-10-25 20:50:55,returned,credit_card
5218,215,2023-07-09 06:46:14,cancelled,credit_card
