customer_id,last_order_date,frequency,monetary,recency,R,F,M,rfm_score,rfm_segment
846,2023-01-20 01:22:23,1,276.2695,712,1,1,1,3,Hibernating
847,2023-05-28 20:51:36,1,1864.4310000000003,584,1,1,3,5,Hibernating
848,2023-02-11 22:57:15,1,2038.674,690,1,1,3,5,Hibernating
849,2024-01-13 22:13:45,1,362.18,354,2,1,1,4,Hibernating
851,2024-09-06 02:35:31,2,804.467,117,4,2,1,7,Potential
852,2024-08-02 02:34:54,5,2396.7000000000003,152,4,5,3,12,Loyal
853,2023-09-12 10:04:19,2,5053.165,477,2,2,5,9,Hibernating
854,2023-04-19 12:19:01,1,456.96,623,1,1,1,3,Hibernating
855,2023-09-25 03:15:04,2,5106.675,464,2,2,5,9,Hibernating
856,2023-03-18 13:43:18,3,6604.2595,655,1,4,5,10,At Risk
858,2024-03-05 14:49:01,2,554.696,302,3,2,1,6,Potential
859,2022-05-19 21:13:20,1,1380.643,958,1,1,2,4,Hibernating
861,2024-12-15 19:35:12,3,4903.175,17,5,4,5,14,Champions
862,2024-06-07 19:36:25,3,3530.678,208,3,4,4,11,Potential
863,2023-06-09 19:02:15,3,1561.6985,572,1,4,2,7,Potential
864,2024-09-19 04:46:19,2,2615.7195,104,4,2,4,10,Potential
865,2024-09-14 22:44:15,2,1492.6499999999999,109,4,2,2,8,Potential
866,2023-08-16 02:18:28,3,3341.195,504,2,4,4,10,At Risk
868,2024-01-31 16:59:39,3,4961.731,336,2,4,5,11,At Risk
869,2024-10-03 00:18:36,4,4071.1725000000006,90,4,5,5,14,Champions
870,2024-02-21 13:24:22,1,676.0959999999999,315,2,1,1,4,Hibernating
871,2023-04-13 21:34:11,2,2038.879,629,1,2,3,6,Hibernating
872,2024-02-25 19:59:24,4,5731.3205,311,2,5,5,12,At Risk
873,2023-10-17 13:43:36,3,2138.412,442,2,4,3,9,At Risk
874,2024-07-09 00:44:15,1,1055.694,176,3,1,2,6,Potential
875,2022-01-25 11:35:52,1,1513.2900000000002,1072,1,1,2,4,Hibernating
876,2024-09-15 01:56:16,2,15800.231999999998,108,4,2,5,11,Potential
877,2024-04-23 06:13:58,2,2287.562,253,3,2,3,8,Potential
880,2024-07-20 07:33:35,5,4259.839,165,3,5,5,13,Potential
881,2024-03-04 09:09:28,3,1940.851,303,3,4,3,10,Potential
882,2024-10-25 20:34:11,3,2473.3835,68,5,4,3,12,Loyal
883,2024-09-22 10:13:02,4,15453.748,101,4,5,5,14,Champions
884,2024-10-30 15:22:52,1,548.49,63,5,1,1,7,Potential
885,2022-12-01 18:53:30,2,17765.2775,762,1,2,5,8,Hibernating
886,2023-04-09 05:17:02,1,10.242,633,1,1,1,3,Hibernating
887,2022-05-31 16:40:03,1,1230.17,946,1,1,2,4,Hibernating
888,2024-12-30 10:19:05,4,4269.385499999999,2,5,5,5,15,Champions
889,2024-12-22 22:55:52,5,4398.862,10,5,5,5,15,Champions
890,2024-09-04 11:17:50,4,11380.1595,119,4,5,5,14,Champions
891,2023-01-15 16:09:27,3,4184.7035,717,1,4,5,10,At Risk
892,2024-06-07 07:20:26,2,1244.56,208,3,2,2,7,Potential
894,2023-12-15 05:45:35,1,754.14,383,2,1,1,4,Hibernating
895,2024-09-11 22:52:55,2,2048.0015,112,4,2,3,9,Potential
896,2024-12-23 11:15:40,1,1957.9159999999997,9,5,1,3,9,Potential
897,2024-06-13 02:24:17,4,7766.322,202,3,5,5,13,Potential
898,2024-06-17 08:48:40,5,4563.1305,198,3,5,5,13,Potential
900,2024-10-06 00:20:46,1,1190.444,87,4,1,2,7,Potential
901,2023-09-18 12:45:54,2,1995.024,471,2,2,3,7,Hibernating
903,2024-08-24 16:12:59,3,-19.272999999999982,130,4,4,1,9,Loyal
904,2022-10-17 20:07:55,1,337.433,807,1,1,1,3,Hibernating
905,2023-02-13 04:15:31,1,1218.33,688,1,1,2,4,Hibernating
906,2023-10-11 17:27:28,3,2616.152,448,2,4,4,10,At Risk
907,2024-07-15 12:41:10,2,826.5619999999999,170,3,2,1,6,Potential
908,2023-03-31 21:08:40,3,4703.4685,642,1,4,5,10,At Risk
909,2024-12-17 21:40:24,2,2660.3199999999997,15,5,2,4,11,Potential
910,2023-07-30 13:14:36,1,842.51,521,2,1,1,4,Hibernating
912,2024-11-11 01:15:31,3,4509.0275,51,5,4,5,14,Champions
913,2024-09-27 06:10:27,4,4082.2355,96,4,5,5,14,Champions
914,2024-04-20 08:54:49,1,1037.413,256,3,1,2,6,Potential
915,2024-02-15 04:52:52,3,2837.6335,321,2,4,4,10,At Risk
916,2024-10-29 11:02:39,5,15819.357,64,5,5,5,15,Champions
917,2023-08-19 23:19:46,1,1769.23,501,2,1,3,6,Hibernating
918,2023-10-21 06:38:21,3,4962.088,438,2,4,5,11,At Risk
919,2024-05-08 01:49:51,3,2306.319,238,3,4,3,10,Potential
920,2024-11-30 18:46:51,3,5510.366,32,5,4,5,14,Champions
921,2024-12-15 09:38:19,7,6270.3495,17,5,5,5,15,Champions
922,2024-04-12 13:14:17,3,2923.5209999999997,264,3,4,4,11,Potential
923,2024-08-15 06:41:01,2,3418.035,139,4,2,4,10,Potential
924,2023-03-25 12:10:39,1,692.2205,648,1,1,1,3,Hibernating
925,2024-11-21 05:32:49,2,1823.629,41,5,2,3,10,Potential
926,2024-03-17 19:12:44,1,-34379.53,290,3,1,1,5,Potential
927,2023-01-24 21:47:32,1,417.1545,708,1,1,1,3,Hibernating
928,2024-10-10 16:22:00,1,39.56,83,4,1,1,6,Potential
929,2024-01-09 14:36:58,1,194.565,358,2,1,1,4,Hibernating
930,2024-01-12 04:51:59,2,2468.36,355,2,2,3,7,Hibernating
932,2024-11-16 23:43:58,2,2390.014,46,5,2,3,10,Potential
933,2024-06-26 14:27:09,2,5093.443,189,3,2,5,10,Potential
934,2023-12-21 10:34:24,3,1302.767,377,2,4,2,8,Potential
935,2024-03-10 12:15:55,2,2030.9025,297,3,2,3,8,Potential
936,2024-11-27 12:46:13,2,526.292,35,5,2,1,8,Potential
937,2024-03-23 22:22:31,2,2202.4700000000003,284,3,2,3,8,Potential
938,2024-09-07 12:27:26,3,3826.033,116,4,4,4,12,Champions
941,2024-09-21 02:13:58,3,1545.522,102,4,4,2,10,Loyal
943,2024-07-26 11:54:51,6,7328.818,159,4,5,5,14,Champions
945,2024-10-11 04:05:11,2,1986.6999999999998,82,4,2,3,9,Potential
946,2023-08-04 12:01:22,3,1984.8155000000002,516,2,4,3,9,At Risk
948,2024-05-11 00:40:17,1,2908.099,235,3,1,4,8,Potential
949,2024-10-20 16:27:34,3,5785.284,73,4,4,5,13,Champions
950,2024-05-16 15:33:23,3,1814.1205000000002,230,3,4,3,10,Potential
951,2023-09-18 06:12:58,1,1084.25,471,2,1,2,5,Hibernating
952,2024-01-21 06:52:07,5,5721.5155,346,2,5,5,12,At Risk
953,2024-08-24 15:34:45,1,446.063,130,4,1,1,6,Potential
956,2024-09-20 00:35:33,2,2259.3925,103,4,2,3,9,Potential
957,2024-12-30 18:58:43,3,3923.5660000000003,2,5,4,4,13,Champions
958,2024-08-24 05:46:39,2,1475.86,130,4,2,2,8,Potential
959,2023-10-18 02:19:37,3,4117.3769999999995,441,2,4,5,11,At Risk
960,2023-06-20 21:44:05,3,3780.011,561,1,4,4,9,At Risk
961,2024-11-05 03:54:58,2,732.511,57,5,2,1,8,Potential
962,2024-08-04 02:47:47,1,620.483,150,4,1,1,6,Potential
963,2023-10-03 04:36:55,1,147.626,456,2,1,1,4,Hibernating
964,2022-04-05 09:39:23,2,3319.714,1002,1,2,4,7,Hibernating
965,2023-11-02 04:51:24,2,686.4145000000001,426,2,2,1,5,Hibernating
966,2023-11-05 19:36:46,1,217.73,423,2,1,1,4,Hibernating
967,2024-01-12 16:38:06,2,1303.5665000000001,355,2,2,2,6,Hibernating
968,2022-05-30 02:29:14,2,1664.6399999999999,947,1,2,3,6,Hibernating
969,2023-07-31 11:43:28,3,3460.668,520,2,4,4,10,At Risk
970,2024-12-13 03:49:19,1,1010.3364999999999,19,5,1,2,8,Potential
971,2024-06-22 12:43:16,6,28818.998999999996,193,3,5,5,13,Potential
972,2024-10-08 15:45:13,3,3680.682,85,4,4,4,12,Champions
973,2024-04-14 04:49:03,2,1578.264,262,3,2,2,7,Potential
974,2022-10-24 19:31:47,3,2230.967,800,1,4,3,8,At Risk
975,2024-06-02 22:16:22,1,1574.8000000000002,213,3,1,2,6,Potential
976,2023-08-16 07:35:53,2,30173.74,504,2,2,5,9,Hibernating
977,2024-08-24 16:20:32,4,4370.198,130,4,5,5,14,Champions
978,2023-06-21 07:04:34,1,2012.481,560,1,1,3,5,Hibernating
979,2024-10-09 00:30:09,1,757.4225,84,4,1,1,6,Potential
980,2024-08-12 00:39:27,2,1617.393,142,4,2,2,8,Potential
981,2023-01-31 13:50:45,3,5829.0605,701,1,4,5,10,At Risk
982,2024-01-24 21:25:36,2,2349.607,343,2,2,3,7,Hibernating
983,2024-02-11 13:45:05,2,841.0224999999999,325,2,2,1,5,Hibernating
985,2024-12-21 00:26:32,2,1996.9,11,5,2,3,10,Potential
986,2024-08-04 14:35:32,2,3833.9880000000003,150,4,2,4,10,Potential
987,2024-12-05 22:22:24,2,2094.748,27,5,2,3,10,Potential
988,2024-06-17 03:53:33,4,37380.682499999995,198,3,5,5,13,Potential
989,2024-11-15 19:11:10,1,13393.632,47,5,1,5,11,Potential
991,2024-08-25 09:17:58,2,3360.9895,129,4,2,4,10,Potential
992,2024-07-19 15:01:40,5,3773.557,166,3,5,4,12,Potential
993,2023-07-08 07:26:12,2,634.29,543,1,2,1,4,Hibernating
994,2024-08-14 14:36:18,2,2870.3610000000003,140,4,2,4,10,Potential
995,2023-10-19 07:21:03,4,4387.098,440,2,5,5,12,At Risk
996,2024-09-19 13:18:48,2,2660.007,104,4,2,4,10,Potential
997,2024-10-02 14:58:30,2,1280.3680000000002,91,4,2,2,8,Potential
998,2024-12-16 14:17:38,3,2745.0170000000003,16,5,4,4,13,Champions
999,2024-08-12 04:37:36,1,3118.401,142,4,1,4,9,Potential
1000,2024-10-07 07:02:09,3,2017.1165,86,4,4,3,11,Loyal
1001,2024-03-30 20:35:29,3,4157.2435000000005,277,3,4,5,12,Potential
1002,2024-08-06 06:23:01,5,5973.5815,148,4,5,5,14,Champions
1003,2023-07-03 02:26:52,2,-206.4025,548,1,2,1,4,Hibernating
1004,2024-04-25 13:12:33,2,974.54,251,3,2,2,7,Potential
1005,2024-12-18 03:14:06,1,1502.7060000000001,14,5,1,2,8,Potential
1006,2023-12-30 06:17:06,3,4162.975,368,2,4,5,11,At Risk
1007,2024-09-08 04:30:40,2,2872.0885,115,4,2,4,10,Potential
1008,2024-03-30 03:05:27,4,2001.3759999999997,277,3,5,3,11,Potential
1009,2024-07-23 16:05:54,3,3908.5295,162,3,4,4,11,Potential
1011,2024-05-14 22:04:49,1,2840.5879999999997,232,3,1,4,8,Potential
1012,2023-12-08 17:45:15,3,8314.710000000001,390,2,4,5,11,At Risk
1013,2024-12-15 15:37:13,1,512.6600000000001,17,5,1,1,7,Potential
1014,2024-09-02 09:06:31,2,5388.291499999999,121,4,2,5,11,Potential
1015,2024-01-08 07:49:18,2,5038.5725,359,2,2,5,9,Hibernating
1016,2024-07-06 23:04:11,1,1157.49,179,3,1,2,6,Potential
1019,2023-02-08 11:08:26,1,1062.1505,693,1,1,2,4,Hibernating
1021,2024-03-02 05:18:36,1,1415.3224999999998,305,3,1,2,6,Potential
1022,2024-11-09 12:00:04,2,3087.7780000000002,53,5,2,4,11,Potential
1023,2024-03-06 01:50:24,4,2755.7554999999998,301,3,5,4,12,Potential
1024,2023-10-09 06:13:02,1,-588.6769999999999,450,2,1,1,4,Hibernating
1025,2024-07-31 22:02:57,1,2378.811,154,4,1,3,8,Potential
1026,2024-07-20 12:58:54,3,733.743,165,3,4,1,8,Potential
1027,2024-10-16 09:14:50,1,456.96,77,4,1,1,6,Potential
1028,2022-03-29 17:34:13,1,261.44949999999994,1009,1,1,1,3,Hibernating
1030,2024-09-09 03:52:29,6,3852.097,114,4,5,4,13,Champions
1031,2024-09-21 15:50:41,3,2250.4465,102,4,4,3,11,Loyal
1032,2022-07-30 09:13:25,2,1537.8315,886,1,2,2,5,Hibernating
1034,2023-06-20 17:01:30,1,2916.6800000000003,561,1,1,4,6,Hibernating
1035,2024-08-22 05:35:33,4,2342.5860000000002,132,4,5,3,12,Loyal
1036,2024-10-01 02:56:07,3,2410.408,92,4,4,3,11,Loyal
1037,2024-11-18 01:56:50,1,1023.641,44,5,1,2,8,Potential
1038,2024-07-03 13:52:20,3,2124.214,182,3,4,3,10,Potential
1039,2024-11-04 15:50:48,2,3549.482,58,5,2,4,11,Potential
1040,2024-12-06 22:40:32,2,2632.5315,26,5,2,4,11,Potential
1041,2024-09-28 11:05:21,2,3068.0449999999996,95,4,2,4,10,Potential
1042,2024-11-28 05:30:28,1,1174.56,34,5,1,2,8,Potential
1043,2024-08-19 16:24:22,3,1661.6419999999998,135,4,4,2,10,Loyal
1044,2024-10-07 13:31:55,6,4835.751,86,4,5,5,14,Champions
1046,2023-10-08 09:27:08,1,274.11,451,2,1,1,4,Hibernating
1048,2024-10-10 15:26:32,3,3217.5969999999998,83,4,4,4,12,Champions
1049,2022-11-28 20:22:37,3,3080.129,765,1,4,4,9,At Risk
1050,2024-01-11 12:54:13,3,2712.34,356,2,4,4,10,At Risk
1051,2022-02-12 17:08:03,1,1313.806,1054,1,1,2,4,Hibernating
1052,2024-01-11 17:28:51,4,4319.6215,356,2,5,5,12,At Risk
1053,2023-06-24 08:00:18,1,43.35,557,1,1,1,3,Hibernating
1054,2023-02-25 02:14:34,1,103.53,676,1,1,1,3,Hibernating
1056,2023-05-06 22:50:46,1,4561.52,606,1,1,5,7,Hibernating
1057,2024-09-02 11:58:59,3,2475.1905,121,4,4,3,11,Loyal
1058,2023-09-10 18:56:28,4,5774.74,479,2,5,5,12,At Risk
1059,2023-12-30 09:40:14,1,590.8525,368,2,1,1,4,Hibernating
1060,2023-07-26 21:05:14,2,1370.5115,525,2,2,2,6,Hibernating
1062,2024-10-02 20:34:02,1,701.109,91,4,1,1,6,Potential
1063,2024-11-19 08:05:16,1,1556.8694999999998,43,5,1,2,8,Potential
1064,2024-08-17 00:44:37,4,5678.1975,137,4,5,5,14,Champions
1066,2024-10-14 03:18:51,4,6429.68,79,4,5,5,14,Champions
1067,2023-11-03 13:38:05,1,13474.644,425,2,1,5,8,Hibernating
1068,2024-10-29 14:26:19,3,1869.729,64,5,4,3,12,Loyal
1069,2023-11-11 05:38:23,1,-162.75,417,2,1,1,4,Hibernating
1070,2024-12-09 05:57:52,5,3458.9595,23,5,5,4,14,Champions
1072,2022-08-13 12:44:11,1,315.40599999999995,872,1,1,1,3,Hibernating
1073,2024-11-02 16:27:51,3,3515.902,60,5,4,4,13,Champions
1074,2024-08-06 07:22:19,2,2088.1994999999997,148,4,2,3,9,Potential
1075,2024-10-18 06:33:10,3,14332.331999999999,75,4,4,5,13,Champions
1076,2023-05-30 16:02:55,3,1345.408,582,1,4,2,7,Potential
1077,2024-07-19 08:14:24,2,3212.733,166,3,2,4,9,Potential
1078,2024-09-30 11:00:17,1,1974.0265,93,4,1,3,8,Potential
1079,2024-10-10 19:06:36,2,1418.924,83,4,2,2,8,Potential
1081,2024-01-21 13:08:54,3,5414.064,346,2,4,5,11,At Risk
1082,2024-08-10 07:29:50,2,1718.979,144,4,2,3,9,Potential
1084,2023-02-25 07:16:30,1,1649.208,676,1,1,2,4,Hibernating
1085,2024-12-09 10:08:04,6,9323.287,23,5,5,5,15,Champions
1086,2023-06-22 03:48:54,1,1418.1689999999999,559,1,1,2,4,Hibernating
1088,2023-07-24 13:45:28,1,862.37,527,2,1,1,4,Hibernating
1090,2022-11-22 04:16:51,1,274.11,771,1,1,1,3,Hibernating
1091,2022-05-10 23:46:08,1,1275.95,967,1,1,2,4,Hibernating
1092,2024-08-22 22:50:56,6,2925.014,132,4,5,4,13,Champions
1093,2024-10-06 07:33:27,3,2099.577,87,4,4,3,11,Loyal
1094,2024-07-13 07:02:51,3,2944.2595,172,3,4,4,11,Potential
1095,2022-12-13 18:03:59,1,855.684,750,1,1,1,3,Hibernating
1096,2024-08-06 21:38:01,1,372.49300000000005,148,4,1,1,6,Potential
1097,2024-04-06 20:41:51,5,7200.048,270,3,5,5,13,Potential
1098,2023-11-28 20:26:22,1,12287.756,400,2,1,5,8,Hibernating
1099,2024-10-04 23:08:46,4,4617.6415,89,4,5,5,14,Champions
1100,2024-12-29 07:27:54,6,6412.872,3,5,5,5,15,Champions
1101,2024-11-23 03:05:44,2,2021.0359999999998,39,5,2,3,10,Potential
1102,2024-01-20 06:12:02,1,1054.1009999999999,347,2,1,2,5,Hibernating
1103,2024-11-07 08:37:40,3,4657.1025,55,5,4,5,14,Champions
1104,2024-12-22 18:17:46,3,11668.371,10,5,4,5,14,Champions
1105,2024-05-06 00:06:36,2,2211.27,240,3,2,3,8,Potential
1106,2024-11-24 19:05:38,3,1331.377,38,5,4,2,11,Loyal
1107,2024-05-10 18:57:43,2,1782.6855,236,3,2,3,8,Potential
1108,2024-12-13 21:10:52,4,4290.892,19,5,5,5,15,Champions
1109,2024-10-15 03:34:25,4,1824.079,78,4,5,3,12,Loyal
1111,2024-10-10 20:07:08,3,4687.663500000001,83,4,4,5,13,Champions
1112,2023-12-26 21:49:28,1,364.99,372,2,1,1,4,Hibernating
1113,2023-05-02 23:33:07,1,765.54,610,1,1,1,3,Hibernating
1114,2024-08-09 02:13:14,3,2231.707,145,4,4,3,11,Loyal
1115,2024-12-18 00:12:35,4,3824.864,14,5,5,4,14,Champions
1116,2024-12-20 07:31:35,2,1121.2,12,5,2,2,9,Potential
1117,2023-08-11 23:40:05,2,1842.718,509,2,2,3,7,Hibernating
1118,2024-02-15 11:15:50,2,4181.458,321,2,2,5,9,Hibernating
1119,2024-09-08 04:46:27,1,583.528,115,4,1,1,6,Potential
1120,2023-03-14 19:39:31,3,4100.5895,659,1,4,5,10,At Risk
1121,2024-04-26 14:13:06,1,631.35,250,3,1,1,5,Potential
1122,2023-10-28 18:25:22,1,829.9360000000001,431,2,1,1,4,Hibernating
1123,2024-12-02 05:43:10,2,2134.2215,30,5,2,3,10,Potential
1124,2024-10-13 19:23:16,3,4398.7845,80,4,4,5,13,Champions
1125,2023-05-10 13:13:10,2,2642.497,602,1,2,4,7,Hibernating
1126,2024-11-03 13:44:48,3,10401.836,59,5,4,5,14,Champions
1127,2023-06-30 13:41:44,5,31570.420000000002,551,1,5,5,11,At Risk
1128,2024-10-22 19:54:18,2,3099.2380000000003,71,5,2,4,11,Potential
1129,2024-07-27 01:52:58,3,1643.4140000000002,158,4,4,2,10,Loyal
1131,2024-08-02 15:14:09,4,3827.4480000000003,152,4,5,4,13,Champions
1132,2024-10-20 12:01:54,1,1470.3579999999997,73,4,1,2,7,Potential
1133,2023-12-07 21:52:37,3,3205.7755,391,2,4,4,10,At Risk
1134,2024-03-12 09:53:00,3,2490.4165000000003,295,3,4,3,10,Potential
1135,2024-12-07 09:19:52,2,1870.5404999999998,25,5,2,3,10,Potential
1136,2024-12-31 07:01:17,2,2463.551,1,5,2,3,10,Potential
1137,2023-06-03 19:06:07,2,1241.142,578,1,2,2,5,Hibernating
1138,2023-03-08 11:50:57,3,6116.8765,665,1,4,5,10,At Risk
1141,2024-02-26 18:53:42,1,2473.6679999999997,310,2,1,3,6,Hibernating
1142,2024-12-30 16:47:47,3,3950.09,2,5,4,4,13,Champions
1143,2023-10-15 22:41:12,1,274.7155,444,2,1,1,4,Hibernating
1144,2023-12-29 01:41:35,2,2201.2075,369,2,2,3,7,Hibernating
1145,2024-10-14 02:55:21,3,3513.327,79,4,4,4,12,Champions
1146,2024-06-06 23:01:00,2,2009.093,209,3,2,3,8,Potential
1147,2023-03-14 02:06:42,1,653.8229999999999,659,1,1,1,3,Hibernating
1148,2024-07-04 11:06:23,3,2742.3395,181,3,4,4,11,Potential
1149,2024-09-07 01:39:44,3,2829.3954999999996,116,4,4,4,12,Champions
1150,2024-11-29 01:41:20,2,3028.194,33,5,2,4,11,Potential
1151,2024-12-05 22:48:28,4,3826.3075,27,5,5,4,14,Champions
1153,2022-10-13 21:38:57,2,-67.60750000000002,811,1,2,1,4,Hibernating
1154,2024-12-31 23:58:14,5,2547.351,1,5,5,3,13,Loyal
1155,2024-02-20 06:34:32,3,2787.429,316,2,4,4,10,At Risk
1156,2023-07-29 09:14:04,1,2929.71,522,2,1,4,7,Hibernating
1158,2022-10-19 04:51:05,4,6932.342000000001,805,1,5,5,11,At Risk
1159,2024-06-06 16:28:24,1,2052.0119999999997,209,3,1,3,7,Potential
1160,2024-12-08 12:01:16,3,525.5020000000001,24,5,4,1,10,Loyal
1161,2023-12-07 08:23:45,1,567.69,391,2,1,1,4,Hibernating
1162,2023-08-03 17:33:24,2,2257.333,517,2,2,3,7,Hibernating
1163,2024-04-01 09:52:01,2,2126.4,275,3,2,3,8,Potential
1164,2024-05-17 23:20:56,1,855.4625,229,3,1,1,5,Potential
1165,2024-01-04 06:12:51,1,54.35,363,2,1,1,4,Hibernating
1166,2023-07-10 23:32:08,2,4382.6955,541,1,2,5,8,Hibernating
1167,2024-12-30 17:22:33,5,6342.3755,2,5,5,5,15,Champions
1168,2023-11-18 19:13:54,1,2524.9945,410,2,1,3,6,Hibernating
1169,2024-02-29 15:49:53,1,2151.9269999999997,307,2,1,3,6,Hibernating
1170,2022-06-21 09:48:53,1,473.03049999999996,925,1,1,1,3,Hibernating
1171,2024-08-22 20:32:29,5,6001.1885,132,4,5,5,14,Champions
1172,2024-04-10 16:17:15,2,1653.23,266,3,2,2,7,Potential
1173,2024-07-05 00:26:43,5,3742.343,180,3,5,4,12,Potential
1174,2024-12-29 01:41:39,4,1348.441,3,5,5,2,12,Loyal
1175,2023-01-09 08:47:22,2,1165.78,723,1,2,2,5,Hibernating
1176,2023-07-09 00:41:17,2,1055.7365,542,1,2,2,5,Hibernating
1177,2023-03-18 04:07:46,1,126.53,655,1,1,1,3,Hibernating
1178,2022-08-31 11:55:40,1,314.57649999999995,854,1,1,1,3,Hibernating
1179,2023-03-20 20:23:58,4,2038.7869999999998,653,1,5,3,9,At Risk
1180,2024-08-14 21:55:22,5,42127.627,140,4,5,5,14,Champions
1181,2024-03-08 19:42:48,2,1010.098,299,3,2,2,7,Potential
1182,2024-04-24 18:44:14,4,4137.402,252,3,5,5,13,Potential
1183,2024-12-25 12:55:59,2,1698.7240000000002,7,5,2,3,10,Potential
1184,2023-10-09 07:47:30,2,3260.224,450,2,2,4,8,Hibernating
1185,2022-07-06 13:11:25,1,721.4300000000001,910,1,1,1,3,Hibernating
1186,2024-08-01 13:06:10,2,2303.7740000000003,153,4,2,3,9,Potential
1187,2024-07-22 08:23:44,3,6051.9665,163,3,4,5,12,Potential
1188,2024-08-19 19:56:25,4,5536.2095,135,4,5,5,14,Champions
1189,2023-07-06 13:13:43,1,727.02,545,1,1,1,3,Hibernating
1190,2024-10-19 00:02:15,4,1214.0565,74,4,5,2,11,Loyal
1191,2024-10-17 00:05:54,1,217.73,76,4,1,1,6,Potential
1192,2024-06-17 08:42:41,2,1985.2965,198,3,2,3,8,Potential
1193,2024-05-08 05:02:05,1,1636.6,238,3,1,2,6,Potential
1194,2024-12-30 14:19:16,2,1866.5834999999997,2,5,2,3,10,Potential
1196,2024-09-01 13:38:09,1,594.99,122,4,1,1,6,Potential
1197,2023-03-05 13:23:32,1,251.45,668,1,1,1,3,Hibernating
1198,2024-12-01 10:26:58,4,3914.9515,31,5,5,4,14,Champions
1199,2024-04-23 13:14:06,4,10150.555,253,3,5,5,13,Potential
1200,2024-06-08 15:10:55,1,629.6800000000001,207,3,1,1,5,Potential
1201,2024-11-01 04:04:44,2,3484.065,61,5,2,4,11,Potential
1203,2024-07-08 01:08:41,3,1890.5055,177,3,4,3,10,Potential
1204,2024-07-26 13:07:55,2,1357.55,159,4,2,2,8,Potential
1205,2024-09-13 06:18:57,2,2718.468,110,4,2,4,10,Potential
1206,2024-03-31 14:39:44,2,1384.6455,276,3,2,2,7,Potential
1207,2023-04-04 12:51:02,1,2123.4759999999997,638,1,1,3,5,Hibernating
1208,2024-08-17 19:37:40,1,1907.502,137,4,1,3,8,Potential
1210,2024-05-11 21:21:31,5,2511.764,235,3,5,3,11,Potential
1211,2024-09-10 18:00:43,4,2537.747,113,4,5,3,12,Loyal
1212,2024-08-23 12:50:34,5,8104.9855,131,4,5,5,14,Champions
1213,2024-12-29 01:05:23,1,687.477,3,5,1,1,7,Potential
1214,2024-07-08 23:18:51,3,5072.5835,177,3,4,5,12,Potential
1215,2022-09-07 22:03:11,1,1898.292,847,1,1,3,5,Hibernating
1216,2024-10-23 21:50:49,3,1189.048,70,5,4,2,11,Loyal
1217,2024-08-12 07:31:00,4,77530.8095,142,4,5,5,14,Champions
1218,2024-06-10 20:00:38,4,7589.219,205,3,5,5,13,Potential
1219,2022-09-09 22:17:43,1,-536.46,845,1,1,1,3,Hibernating
1220,2024-02-01 14:06:07,2,3215.9210000000003,335,2,2,4,8,Hibernating
1221,2024-12-15 04:20:16,1,1106.5275,17,5,1,2,8,Potential
1223,2024-08-01 15:30:46,7,8972.664,153,4,5,5,14,Champions
1224,2024-11-20 16:57:04,3,868.6075000000001,42,5,4,1,10,Loyal
1225,2024-10-28 13:47:18,3,2884.36,65,5,4,4,13,Champions
1226,2023-07-08 13:05:57,1,166.46099999999998,543,1,1,1,3,Hibernating
1228,2023-11-22 15:07:00,3,2622.5665,406,2,4,4,10,At Risk
1229,2023-08-25 21:07:49,1,1372.272,495,2,1,2,5,Hibernating
1230,2024-11-09 16:18:39,4,4499.4105,53,5,5,5,15,Champions
1231,2024-02-28 09:34:11,2,1447.474,308,2,2,2,6,Hibernating
1232,2024-02-22 09:10:47,4,1954.4499999999998,314,2,5,3,10,At Risk
1233,2024-08-08 11:33:14,4,3669.6014999999998,146,4,5,4,13,Champions
1235,2024-12-02 03:46:22,2,3451.121,30,5,2,4,11,Potential
1236,2022-01-02 09:07:07,1,121.19149999999999,1095,1,1,1,3,Hibernating
1237,2024-12-17 08:31:49,4,4516.1275000000005,15,5,5,5,15,Champions
1238,2024-09-17 01:17:20,1,-80.06,106,4,1,1,6,Potential
1239,2022-10-23 03:29:24,3,2847.8245,801,1,4,4,9,At Risk
1240,2023-07-01 13:00:13,1,-943.9,550,1,1,1,3,Hibernating
1241,2023-08-06 08:41:41,1,717.8439999999999,514,2,1,1,4,Hibernating
1242,2024-03-26 08:20:13,2,3278.1924999999997,281,3,2,4,9,Potential
1243,2024-05-23 23:05:51,2,3390.8455,223,3,2,4,9,Potential
1244,2024-10-24 07:46:35,3,2663.585,69,5,4,4,13,Champions
1245,2024-11-05 08:34:14,3,9505.740000000002,57,5,4,5,14,Champions
1246,2024-10-07 13:28:35,2,12932.192500000001,86,4,2,5,11,Potential
1247,2023-09-12 05:11:19,4,2570.324,477,2,5,3,10,At Risk
1248,2023-07-28 00:02:24,1,43.35,523,2,1,1,4,Hibernating
1250,2024-08-27 13:13:12,2,928.74,127,4,2,2,8,Potential
1251,2022-06-18 01:03:16,1,1904.654,928,1,1,3,5,Hibernating
1252,2024-10-31 14:20:58,3,2167.7505,62,5,4,3,12,Loyal
1254,2022-02-22 06:59:04,1,1000.997,1044,1,1,2,4,Hibernating
1256,2023-12-24 14:27:48,4,2111.4405,374,2,5,3,10,At Risk
1257,2023-02-19 06:43:55,1,3235.875,682,1,1,4,6,Hibernating
1258,2024-12-04 10:12:52,2,4060.3300000000004,28,5,2,5,12,Potential
1259,2024-07-11 09:22:47,2,94519.39000000001,174,3,2,5,10,Potential
