product_id,product_name,recommended_product_id,recommended_product_name,similarity,rank
188,Involve Fitnes,132,Set Men,0.09768498542662232,5
189,Message Team Sport,225,Discover Skincare,0.15554275420956382,1
189,Message Team Sport,147,Later Women,0.13099062926556151,2
189,Message Team Sport,154,Attack Cycling,0.12412427959034776,3
189,Message Team Sport,171,Her Camping,0.11290322580645161,4
189,Message Team Sport,179,Our Camping,0.10780719313589704,5
190,Over Cycling,139,About Men,0.13770743461196402,1
190,Over Cycling,244,Thus Supplement,0.12739983374858987,2
190,Over Cycling,157,First Camping,0.10577412058827453,3
190,Over Cycling,150,Population Kid,0.09640705439797252,4
190,Over Cycling,142,Card Footwear,0.09569487529386911,5
191,Yeah Camping,229,Thus Skincare,0.11785113019775792,1
191,Yeah Camping,291,Since Non-Fiction,0.11669000700233416,2
191,Yeah Camping,38,Say Camera,0.10425720702853739,3
191,Yeah Camping,124,Act Kid,0.10041067934611822,4
191,Yeah Camping,131,Spring Kid,0.09216687726822183,5
192,Participant Camping,133,Actually Kid,0.14608272377400622,1
192,Participant Camping,203,Officer Skincare,0.13248193319047377,2
192,Participant Camping,165,Up Cycling,0.12952657406326584,3
192,Participant Camping,267,Born Fiction,0.11585208979924942,4
192,Participant Camping,42,Cost Camera,0.114022293537793,5
193,Add Camping,236,Down Haircare,0.11134044285378081,1
193,Add Camping,55,Others Cookware,0.09379580992210837,2
193,Add Camping,167,Practice Fitnes,0.09304842103984708,3
193,Add Camping,209,Leg Skincare,0.07918075824648957,4
193,Add Camping,237,Against Skincare,0.07828603169094882,5
194,Quickly Fitnes,39,Yeah Laptop,0.12513755582813493,1
194,Quickly Fitnes,181,Choice Team Sport,0.11110039592606175,2
194,Quickly Fitnes,3,Start Accessorie,0.09316051410668053,3
194,Quickly Fitnes,207,Impact Haircare,0.07533029414277381,4
194,Quickly Fitnes,300,Those Non-Fiction,0.07069654022425799,5
195,After Fitnes,56,Heavy Appliance,0.1576833055970887,1
195,After Fitnes,103,Carry Women,0.12857571271486287,2
195,After Fitnes,24,Concern Headphone,0.10423454980627082,3
195,After Fitnes,200,White Fitnes,0.08798117404291673,4
195,After Fitnes,233,Say Haircare,0.08338763984501665,5
196,Information Cycling,161,Between Fitnes,0.12004268943571539,1
196,Information Cycling,29,Pressure Accessorie,0.1177703825827981,2
196,Information Cycling,255,Activity Non-Fiction,0.10481426482049236,3
196,Information Cycling,101,Cut Women,0.09738412097417934,4
196,Information Cycling,225,Discover Skincare,0.09556369651349933,5
197,Own Camping,81,Real Furniture,0.12115787884266638,1
197,Own Camping,279,Scientist Non-Fiction,0.10408972546332562,2
197,Own Camping,8,Plant Smartphone,0.09091496112450458,3
197,Own Camping,9,Right Laptop,0.08889437636544373,4
197,Own Camping,223,Sense Supplement,0.08295795604949602,5
198,Later Cycling,130,Fly Kid,0.1538800203579465,1
198,Later Cycling,51,Former Cookware,0.13252300302011577,2
198,Later Cycling,24,Concern Headphone,0.12189967594728437,3
198,Later Cycling,218,Month Supplement,0.1137958096828256,4
198,Later Cycling,124,Act Kid,0.10468478451804275,5
199,Yes Fitnes,109,Health Footwear,0.12247142539179548,1
199,Yes Fitnes,25,Protect Headphone,0.12172864805778011,2
199,Yes Fitnes,242,Huge Personal Care,0.10788462336424759,3
199,Yes Fitnes,209,Leg Skincare,0.100855863477755,4
199,Yes Fitnes,287,Total Fiction,0.09183195389610789,5
200,White Fitnes,153,Feel Cycling,0.17444809066301298,1
200,White Fitnes,122,Attorney Men,0.13464028341974354,2
200,White Fitnes,9,Right Laptop,0.10079509744568747,3
200,White Fitnes,226,Recognize Skincare,0.09214426752509268,4
200,White Fitnes,195,After Fitnes,0.08798117404291673,5
201,When Supplement,204,Artist Supplement,0.11768980071733683,1
201,When Supplement,260,Form Media,0.09750298988361741,2
201,When Supplement,241,Low Personal Care,0.09723055853282467,3
201,When Supplement,64,Task Appliance,0.09684700453858312,4
201,When Supplement,89,Prepare Cookware,0.09317610191137536,5
202,Thank Skincare,188,Involve Fitnes,0.14909420864112788,1
202,Thank Skincare,17,Light Laptop,0.14376960117634727,2
202,Thank Skincare,70,Bring Furniture,0.12233863076108327,3
202,Thank Skincare,104,Major Men,0.1059483621033025,4
202,Thank Skincare,144,Almost Women,0.09877295966495896,5
203,Officer Skincare,133,Actually Kid,0.15267620413811483,1
203,Officer Skincare,249,Across Skincare,0.13315005718713654,2
203,Officer Skincare,192,Participant Camping,0.13248193319047377,3
203,Officer Skincare,267,Born Fiction,0.12108110291933624,4
203,Officer Skincare,131,Spring Kid,0.118803729069973,5
204,Artist Supplement,294,Owner Non-Fiction,0.1791635403460257,1
204,Artist Supplement,97,Black Appliance,0.13418085230494445,2
204,Artist Supplement,102,Three Women,0.12131186985386821,3
204,Artist Supplement,201,When Supplement,0.11768980071733683,4
204,Artist Supplement,241,Low Personal Care,0.115278083540847,5
205,Back Haircare,153,Feel Cycling,0.09107651110783745,1
205,Back Haircare,86,Less Decor,0.09027122110706692,2
205,Back Haircare,175,Either Fitnes,0.08964214570007953,3
205,Back Haircare,283,Strategy Children,0.0890870806374748,4
205,Back Haircare,33,Forward Accessorie,0.08068423483216582,5
206,Office Skincare,231,Food Personal Care,0.14569855927715483,1
206,Office Skincare,5,Yeah Smartphone,0.11797256364594218,2
206,Office Skincare,157,First Camping,0.08904382398008728,3
206,Office Skincare,131,Spring Kid,0.07419290502442469,4
206,Office Skincare,15,Sea Headphone,0.07319250547113998,5
207,Impact Haircare,97,Black Appliance,0.13218592315208869,1
207,Impact Haircare,290,Administration Children,0.11911572250165775,2
207,Impact Haircare,66,Wide Cookware,0.10828702045605249,3
207,Impact Haircare,1,Black Camera,0.10300524052492095,4
207,Impact Haircare,150,Population Kid,0.09686944100466396,5
208,Series Skincare,77,What Furniture,0.15364985346600668,1
208,Series Skincare,3,Start Accessorie,0.12773991505582338,2
208,Series Skincare,95,They Appliance,0.1129331529006903,3
208,Series Skincare,219,Example Supplement,0.09301487194157254,4
208,Series Skincare,167,Practice Fitnes,0.08847479104076175,5
209,Leg Skincare,183,High Camping,0.1301072622358966,1
209,Leg Skincare,232,Partner Personal Care,0.11986582537134602,2
209,Leg Skincare,112,Performance Women,0.10344827586206894,3
209,Leg Skincare,199,Yes Fitnes,0.100855863477755,4
209,Leg Skincare,256,Baby Non-Fiction,0.09809737727905711,5
210,Me Haircare,86,Less Decor,0.1556132007513662,1
210,Me Haircare,230,Fight Supplement,0.08885233166386386,2
210,Me Haircare,62,Key Furniture,0.08671099695241201,3
210,Me Haircare,125,Increase Women,0.08330923113952962,4
210,Me Haircare,11,Change Smartphone,0.07410796749798178,5
211,Everyone Skincare,49,Left Laptop,0.11530202747786723,1
211,Everyone Skincare,126,Field Men,0.10868281233544477,2
211,Everyone Skincare,74,Serve Appliance,0.10189187084991655,3
211,Everyone Skincare,234,House Skincare,0.10177041980395138,4
211,Everyone Skincare,264,Include Non-Fiction,0.09606457710101322,5
212,Another Personal Care,286,Give Non-Fiction,0.1203858530857692,1
212,Another Personal Care,12,Get Smartphone,0.1179320441312158,2
212,Another Personal Care,237,Against Skincare,0.105999788000636,3
212,Another Personal Care,298,Wait Media,0.10384339509196215,4
212,Another Personal Care,246,Close Personal Care,0.09302605094190636,5
213,Star Supplement,49,Left Laptop,0.14590347999625503,1
213,Star Supplement,65,Scene Appliance,0.11736911946539275,2
213,Star Supplement,241,Low Personal Care,0.08099238707340584,3
213,Star Supplement,250,Discover Haircare,0.07955572841757301,4
213,Star Supplement,55,Others Cookware,0.07697370086861781,5
214,Safe Skincare,140,Fall Footwear,0.15346245351121282,1
214,Safe Skincare,235,Training Personal Care,0.14478512671975205,2
214,Safe Skincare,88,Voice Decor,0.13445664569367252,3
214,Safe Skincare,259,Hundred Fiction,0.09517337345336012,4
214,Safe Skincare,20,Arm Accessorie,0.08695652173913043,5
215,Want Supplement,222,Car Supplement,0.13055051548403446,1
215,Want Supplement,58,Artist Appliance,0.1263208002491397,2
215,Want Supplement,80,Success Furniture,0.10233220929949846,3
215,Want Supplement,101,Cut Women,0.10169856723618428,4
215,Want Supplement,49,Left Laptop,0.09629472772211473,5
216,Effort Supplement,107,Appear Women,0.1623086135160589,1
216,Effort Supplement,15,Sea Headphone,0.1552647508520297,2
216,Effort Supplement,298,Wait Media,0.1516729865061038,3
216,Effort Supplement,67,Apply Furniture,0.1217161238900369,4
216,Effort Supplement,275,Culture Children,0.10954451150103323,5
217,Measure Skincare,220,Run Skincare,0.11109054069325251,1
217,Measure Skincare,108,Word Men,0.09935326726564042,2
217,Measure Skincare,151,Say Fitnes,0.09738412097417933,3
217,Measure Skincare,261,Especially Fiction,0.09094432926854173,4
217,Measure Skincare,133,Actually Kid,0.08644061588581956,5
218,Month Supplement,9,Right Laptop,0.12045301395742894,1
218,Month Supplement,282,Discuss Fiction,0.11933359262635951,2
218,Month Supplement,198,Later Cycling,0.1137958096828256,3
218,Month Supplement,42,Cost Camera,0.11322770341445956,4
218,Month Supplement,83,Rich Furniture,0.10718661571406801,5
219,Example Supplement,184,Important Cycling,0.1266495173722607,1
219,Example Supplement,178,Rich Cycling,0.1147078669352809,2
219,Example Supplement,37,Executive Laptop,0.1147078669352809,3
219,Example Supplement,224,Voice Skincare,0.10619884881071831,4
219,Example Supplement,54,We Decor,0.10259783520851541,5
220,Run Skincare,54,We Decor,0.12253577034896797,1
220,Run Skincare,152,Soon Camping,0.11216749557828991,2
220,Run Skincare,217,Measure Skincare,0.11109054069325251,3
220,Run Skincare,151,Say Fitnes,0.10529962529853128,4
220,Run Skincare,43,A Laptop,0.09930363822093967,5
221,Response Haircare,75,Wonder Decor,0.10957876021579875,1
221,Response Haircare,173,Soon Fitnes,0.10780182679063195,2
221,Response Haircare,89,Prepare Cookware,0.08485004317396407,3
221,Response Haircare,4,Movement Headphone,0.08385357276567294,4
221,Response Haircare,186,Along Fitnes,0.0834783871129682,5
222,Car Supplement,215,Want Supplement,0.13055051548403446,1
222,Car Supplement,85,Event Furniture,0.11599076460303807,2
222,Car Supplement,29,Pressure Accessorie,0.10614897848685505,3
222,Car Supplement,177,Hour Camping,0.09230524008174414,4
222,Car Supplement,296,Question Non-Fiction,0.08906544443056494,5
223,Sense Supplement,36,Work Smartphone,0.12909944487358055,1
223,Sense Supplement,8,Plant Smartphone,0.11986582537134602,2
223,Sense Supplement,132,Set Men,0.0970725343394151,3
223,Sense Supplement,219,Example Supplement,0.08885233166386386,4
223,Sense Supplement,86,Less Decor,0.08444099531709018,5
224,Voice Skincare,255,Activity Non-Fiction,0.1329674376022855,1
224,Voice Skincare,219,Example Supplement,0.10619884881071831,2
224,Voice Skincare,89,Prepare Cookware,0.08800719732732863,3
224,Voice Skincare,83,Rich Furniture,0.08102546544402055,4
224,Voice Skincare,278,Page Fiction,0.07985957062499249,5
225,Discover Skincare,189,Message Team Sport,0.15554275420956382,1
225,Discover Skincare,285,Foot Children,0.1339855501894681,2
225,Discover Skincare,229,Thus Skincare,0.125,3
225,Discover Skincare,175,Either Fitnes,0.11481983169296148,4
225,Discover Skincare,58,Artist Appliance,0.097367022541781,5
226,Recognize Skincare,46,Reflect Laptop,0.13762047064079508,1
226,Recognize Skincare,293,Almost Non-Fiction,0.13268069440075547,2
226,Recognize Skincare,252,Property Non-Fiction,0.1065016084037823,3
226,Recognize Skincare,48,Court Camera,0.09288035617599816,4
226,Recognize Skincare,200,White Fitnes,0.09214426752509268,5
227,Daughter Supplement,115,Quickly Footwear,0.16222142113076254,1
227,Daughter Supplement,231,Food Personal Care,0.1087153219988047,2
227,Daughter Supplement,229,Thus Skincare,0.10814761408717502,3
227,Daughter Supplement,204,Artist Supplement,0.08569679835600634,4
227,Daughter Supplement,249,Across Skincare,0.07755667343294814,5
228,Over Skincare,123,Anything Footwear,0.11638139694290356,1
228,Over Skincare,292,Store Fiction,0.11314794771426398,2
228,Over Skincare,242,Huge Personal Care,0.11086817090852263,3
228,Over Skincare,163,Ready Cycling,0.10428377727244542,4
228,Over Skincare,237,Against Skincare,0.10247386289131952,5
229,Thus Skincare,33,Forward Accessorie,0.1377945636523876,1
229,Thus Skincare,225,Discover Skincare,0.125,2
229,Thus Skincare,191,Yeah Camping,0.11785113019775792,3
229,Thus Skincare,115,Quickly Footwear,0.1111111111111111,4
229,Thus Skincare,227,Daughter Supplement,0.10814761408717502,5
230,Fight Supplement,137,Particular Kid,0.1085303927655574,1
230,Fight Supplement,113,Represent Kid,0.10690449676496976,2
230,Fight Supplement,210,Me Haircare,0.08885233166386386,3
230,Fight Supplement,127,Research Footwear,0.075,4
230,Fight Supplement,227,Daughter Supplement,0.07404360971988655,5
231,Food Personal Care,5,Yeah Smartphone,0.1562584777949657,1
231,Food Personal Care,206,Office Skincare,0.14569855927715483,2
231,Food Personal Care,101,Cut Women,0.14227759830611805,3
231,Food Personal Care,185,Avoid Camping,0.11197633540352389,4
231,Food Personal Care,227,Daughter Supplement,0.1087153219988047,5
232,Partner Personal Care,209,Leg Skincare,0.11986582537134602,1
232,Partner Personal Care,167,Practice Fitnes,0.1126872339638022,2
232,Partner Personal Care,134,Democrat Kid,0.10164463907684078,3
232,Partner Personal Care,259,Hundred Fiction,0.08838834764831843,4
232,Partner Personal Care,203,Officer Skincare,0.08320502943378438,5
233,Say Haircare,174,Social Cycling,0.11394002636002816,1
233,Say Haircare,22,Scientist Smartphone,0.10520852775980838,2
233,Say Haircare,250,Discover Haircare,0.10253177800548209,3
233,Say Haircare,96,Mind Decor,0.09770401435159617,4
233,Say Haircare,181,Choice Team Sport,0.0847258201859472,5
234,House Skincare,211,Everyone Skincare,0.10177041980395138,1
234,House Skincare,236,Down Haircare,0.09984038297885897,2
234,House Skincare,111,Situation Men,0.08621971256258092,3
234,House Skincare,39,Yeah Laptop,0.08090869104729184,4
234,House Skincare,190,Over Cycling,0.07755667343294814,5
235,Training Personal Care,214,Safe Skincare,0.14478512671975205,1
235,Training Personal Care,88,Voice Decor,0.12211320467908286,2
235,Training Personal Care,260,Form Media,0.12087344460380704,3
235,Training Personal Care,129,Direction Kid,0.11908262790561672,4
235,Training Personal Care,140,Fall Footwear,0.11793204413121582,5
236,Down Haircare,110,Section Footwear,0.1292191476761844,1
236,Down Haircare,280,Start Fiction,0.12613124477737825,2
236,Down Haircare,53,Student Decor,0.11877113736973437,3
236,Down Haircare,237,Against Skincare,0.11186048511760381,4
236,Down Haircare,193,Add Camping,0.11134044285378081,5
237,Against Skincare,110,Section Footwear,0.16657109542957085,1
237,Against Skincare,249,Across Skincare,0.14482328117928964,2
237,Against Skincare,53,Student Decor,0.12526608641625303,3
237,Against Skincare,236,Down Haircare,0.11186048511760381,4
237,Against Skincare,292,Store Fiction,0.11165703111126966,5
238,Able Haircare,49,Left Laptop,0.10613372610104645,1
238,Able Haircare,77,What Furniture,0.10105823052798225,2
238,Able Haircare,106,Oil Footwear,0.09284141650970551,3
238,Able Haircare,120,Society Kid,0.08247860988423222,4
238,Able Haircare,217,Measure Skincare,0.08108848540793831,5
239,Increase Haircare,286,Give Non-Fiction,0.13631013668492176,1
239,Increase Haircare,126,Field Men,0.12332334556599062,2
239,Increase Haircare,133,Actually Kid,0.09756156783416058,3
239,Increase Haircare,172,Half Team Sport,0.07850928662766596,4
239,Increase Haircare,160,Where Camping,0.07772022854475731,5
240,Military Supplement,275,Culture Children,0.1685854460847049,1
240,Military Supplement,161,Between Fitnes,0.16010078848765155,2
240,Military Supplement,154,Attack Cycling,0.10297995137364127,3
240,Military Supplement,225,Discover Skincare,0.09558988911273408,4
240,Military Supplement,94,Animal Appliance,0.09293533804764306,5
241,Low Personal Care,157,First Camping,0.11850314695868774,1
241,Low Personal Care,263,Way Media,0.11793204413121583,2
241,Low Personal Care,204,Artist Supplement,0.115278083540847,3
241,Low Personal Care,27,Into Laptop,0.11145564251507058,4
241,Low Personal Care,168,Wait Camping,0.10101525445522107,5
242,Huge Personal Care,9,Right Laptop,0.13114949909639226,1
242,Huge Personal Care,228,Over Skincare,0.11086817090852263,2
242,Huge Personal Care,199,Yes Fitnes,0.10788462336424759,3
242,Huge Personal Care,30,Hospital Laptop,0.09052060501957755,4
242,Huge Personal Care,61,Trade Appliance,0.08434823356733001,5
243,Son Personal Care,249,Across Skincare,0.12001983962979582,1
243,Son Personal Care,60,Coach Furniture,0.11320978622099122,2
243,Son Personal Care,154,Attack Cycling,0.10927167294163061,3
243,Son Personal Care,284,Do Fiction,0.10787924283421142,4
243,Son Personal Care,26,Agent Laptop,0.10650160840378231,5
244,Thus Supplement,134,Democrat Kid,0.1318713563037654,1
244,Thus Supplement,73,Travel Appliance,0.128630778606745,2
244,Thus Supplement,190,Over Cycling,0.12739983374858987,3
244,Thus Supplement,1,Black Camera,0.10908244628454697,4
244,Thus Supplement,157,First Camping,0.10524336431460951,5
245,Throughout Personal Care,66,Wide Cookware,0.12622336052697322,1
245,Throughout Personal Care,261,Especially Fiction,0.1233534278728621,2
245,Throughout Personal Care,112,Performance Women,0.12254258527460647,3
245,Throughout Personal Care,124,Act Kid,0.11359236684941296,4
245,Throughout Personal Care,78,Unit Cookware,0.10092946653787335,5
246,Close Personal Care,186,Along Fitnes,0.10548162696116148,1
246,Close Personal Care,198,Later Cycling,0.10162017339941976,2
246,Close Personal Care,255,Activity Non-Fiction,0.0987353390352702,3
246,Close Personal Care,212,Another Personal Care,0.09302605094190636,4
246,Close Personal Care,58,Artist Appliance,0.09203358899819876,5
247,Good Haircare,70,Bring Furniture,0.15891043154093204,1
247,Good Haircare,281,Citizen Non-Fiction,0.10639903531978628,2
247,Good Haircare,117,White Men,0.09065968278232492,3
247,Good Haircare,268,Machine Media,0.08866586276648858,4
247,Good Haircare,31,Wide Laptop,0.07231015260621872,5
248,Generation Haircare,73,Travel Appliance,0.11554009937293111,1
248,Generation Haircare,172,Half Team Sport,0.08869685939836239,2
248,Generation Haircare,60,Coach Furniture,0.08395434125416043,3
248,Generation Haircare,198,Later Cycling,0.07485976927589244,4
248,Generation Haircare,57,Try Cookware,0.07336739820667777,5
249,Across Skincare,237,Against Skincare,0.14482328117928964,1
249,Across Skincare,203,Officer Skincare,0.13315005718713654,2
249,Across Skincare,53,Student Decor,0.1281419574064149,3
249,Across Skincare,110,Section Footwear,0.12547286652195427,4
249,Across Skincare,259,Hundred Fiction,0.12344267996967355,5
250,Discover Haircare,142,Card Footwear,0.11032394541017196,1
250,Discover Haircare,278,Page Fiction,0.10757897977622109,2
250,Discover Haircare,125,Increase Women,0.10614713278680385,3
250,Discover Haircare,233,Say Haircare,0.10253177800548209,4
250,Discover Haircare,187,Artist Team Sport,0.10176802973291375,5
251,College Fiction,24,Concern Headphone,0.11776030079682895,1
251,College Fiction,84,Per Cookware,0.10660035817780522,2
251,College Fiction,87,Property Furniture,0.10050378152592121,3
251,College Fiction,39,Yeah Laptop,0.0982279291578343,4
251,College Fiction,5,Yeah Smartphone,0.09184151623839405,5
252,Property Non-Fiction,53,Student Decor,0.17868542247296582,1
252,Property Non-Fiction,226,Recognize Skincare,0.1065016084037823,2
252,Property Non-Fiction,80,Success Furniture,0.10127393670836668,3
252,Property Non-Fiction,293,Almost Non-Fiction,0.08695819912499181,4
252,Property Non-Fiction,132,Set Men,0.08439494725697223,5
253,Happen Fiction,171,Her Camping,0.12622336052697322,1
253,Happen Fiction,186,Along Fitnes,0.10434798389121026,2
253,Happen Fiction,284,Do Fiction,0.0947160186768878,3
253,Happen Fiction,34,Television Laptop,0.0947160186768878,4
253,Happen Fiction,18,Rest Camera,0.09374252720097653,5
254,Them Children,22,Scientist Smartphone,0.13498731178900975,1
254,Them Children,93,Fear Appliance,0.09648062312349497,2
254,Them Children,169,Contain Cycling,0.08645856265563524,3
254,Them Children,168,Wait Camping,0.08417937871268422,4
254,Them Children,2,Maintain Laptop,0.07614311298414658,5
255,Activity Non-Fiction,224,Voice Skincare,0.1329674376022855,1
255,Activity Non-Fiction,167,Practice Fitnes,0.12536290240743356,2
255,Activity Non-Fiction,196,Information Cycling,0.10481426482049236,3
255,Activity Non-Fiction,17,Light Laptop,0.10363424654308592,4
255,Activity Non-Fiction,74,Serve Appliance,0.1026302498800235,5
256,Baby Non-Fiction,289,Available Non-Fiction,0.1809825061715205,1
256,Baby Non-Fiction,18,Rest Camera,0.11095900821829636,2
256,Baby Non-Fiction,286,Give Non-Fiction,0.11015202290310472,3
256,Baby Non-Fiction,295,Among Media,0.10166571355506979,4
256,Baby Non-Fiction,209,Leg Skincare,0.09809737727905711,5
257,Minute Children,33,Forward Accessorie,0.18067900652188357,1
257,Minute Children,272,Pass Children,0.1152857439776791,2
257,Minute Children,87,Property Furniture,0.09832102880166932,3
257,Minute Children,101,Cut Women,0.09544271444636666,4
257,Minute Children,148,Answer Women,0.09424212936563148,5
258,Difference Fiction,259,Hundred Fiction,0.1075828707279838,1
258,Difference Fiction,175,Either Fitnes,0.10206207261596575,2
258,Difference Fiction,298,Wait Media,0.09690031662230185,3
258,Difference Fiction,113,Represent Kid,0.08132500607904443,4
258,Difference Fiction,110,Section Footwear,0.07776157913597391,5
259,Hundred Fiction,249,Across Skincare,0.12344267996967355,1
259,Hundred Fiction,258,Difference Fiction,0.1075828707279838,2
259,Hundred Fiction,33,Forward Accessorie,0.10673521004472301,3
259,Hundred Fiction,243,Son Personal Care,0.10606601717798213,4
259,Hundred Fiction,13,Support Headphone,0.10380684981717495,5
260,Form Media,267,Born Fiction,0.13081398803354571,1
260,Form Media,58,Artist Appliance,0.12784055442011863,2
260,Form Media,235,Training Personal Care,0.12087344460380704,3
260,Form Media,37,Executive Laptop,0.1160517706371319,4
260,Form Media,201,When Supplement,0.09750298988361741,5
261,Especially Fiction,151,Say Fitnes,0.13469311461009134,1
261,Especially Fiction,245,Throughout Personal Care,0.1233534278728621,2
261,Especially Fiction,270,Environmental Non-Fiction,0.09653452203153241,3
261,Especially Fiction,142,Card Footwear,0.09524241471993242,4
261,Especially Fiction,217,Measure Skincare,0.09094432926854173,5
262,Case Media,109,Health Footwear,0.17273555112213854,1
262,Case Media,96,Mind Decor,0.09847982464479192,2
262,Case Media,92,Left Furniture,0.09223309842157773,3
262,Case Media,132,Set Men,0.08861469461982086,4
262,Case Media,38,Say Camera,0.08600780775702332,5
263,Way Media,241,Low Personal Care,0.11793204413121583,1
263,Way Media,162,Do Team Sport,0.0999260081289737,2
263,Way Media,67,Apply Furniture,0.09805806756909202,3
263,Way Media,179,Our Camping,0.09513029883089882,4
263,Way Media,127,Research Footwear,0.08770580193070293,5
264,Include Non-Fiction,70,Bring Furniture,0.1615926535664718,1
264,Include Non-Fiction,300,Those Non-Fiction,0.11275665528404907,2
264,Include Non-Fiction,37,Executive Laptop,0.10526899013331488,3
264,Include Non-Fiction,295,Among Media,0.09724332766526303,4
264,Include Non-Fiction,211,Everyone Skincare,0.09606457710101322,5
265,Create Non-Fiction,150,Population Kid,0.11767963901214164,1
265,Create Non-Fiction,86,Less Decor,0.1169605909201713,2
265,Create Non-Fiction,145,Unit Men,0.10465823835696723,3
265,Create Non-Fiction,250,Discover Haircare,0.08443545889639932,4
265,Create Non-Fiction,271,Create Children,0.08304547985373995,5
266,Feeling Non-Fiction,91,Almost Decor,0.12569752716115998,1
266,Feeling Non-Fiction,111,Situation Men,0.12149965068900642,2
266,Feeling Non-Fiction,173,Soon Fitnes,0.10122588264316615,3
266,Feeling Non-Fiction,34,Television Laptop,0.08893831279534269,4
266,Feeling Non-Fiction,190,Over Cycling,0.08095689876252218,5
267,Born Fiction,179,Our Camping,0.1315334104411641,1
267,Born Fiction,260,Form Media,0.13081398803354571,2
267,Born Fiction,203,Officer Skincare,0.12108110291933624,3
267,Born Fiction,133,Actually Kid,0.12016032071277435,4
267,Born Fiction,39,Yeah Laptop,0.1192602307304886,5
268,Machine Media,287,Total Fiction,0.1638872951298985,1
268,Machine Media,275,Culture Children,0.15109662034355795,2
268,Machine Media,158,Produce Cycling,0.14569287935358963,3
268,Machine Media,166,Power Fitnes,0.10775449168807308,4
268,Machine Media,198,Later Cycling,0.09646102790437212,5
269,Note Non-Fiction,287,Total Fiction,0.1001958865736239,1
269,Note Non-Fiction,74,Serve Appliance,0.09527861346806615,2
269,Note Non-Fiction,67,Apply Furniture,0.08981004187394176,3
269,Note Non-Fiction,178,Rich Cycling,0.08333333333333333,4
269,Note Non-Fiction,243,Son Personal Care,0.07745966692414832,5
270,Environmental Non-Fiction,83,Rich Furniture,0.16070147520167405,1
270,Environmental Non-Fiction,76,Cover Furniture,0.09664856167204207,2
270,Environmental Non-Fiction,261,Especially Fiction,0.09653452203153241,3
270,Environmental Non-Fiction,298,Wait Media,0.09174067674238888,4
270,Environmental Non-Fiction,225,Discover Skincare,0.09016696346674323,5
271,Create Children,105,Physical Footwear,0.1072489972812817,1
271,Create Children,109,Health Footwear,0.10084389681792215,2
271,Create Children,145,Unit Men,0.09801960588196067,3
271,Create Children,151,Say Fitnes,0.08951435925492911,4
271,Create Children,57,Try Cookware,0.08885233166386383,5
272,Pass Children,152,Soon Camping,0.11877113736973438,1
272,Pass Children,257,Minute Children,0.1152857439776791,2
272,Pass Children,33,Forward Accessorie,0.10176802973291375,3
272,Pass Children,29,Pressure Accessorie,0.10112997936948631,4
272,Pass Children,148,Answer Women,0.08257228238447704,5
273,Ask Children,62,Key Furniture,0.1636634176769943,1
273,Ask Children,150,Population Kid,0.12348479248840163,2
273,Ask Children,85,Event Furniture,0.10689826381176706,3
273,Ask Children,78,Unit Cookware,0.0993399267798783,4
273,Ask Children,243,Son Personal Care,0.0978279740156158,5
274,Product Children,163,Ready Cycling,0.12360330811826105,1
274,Product Children,228,Over Skincare,0.08861751149585248,2
274,Product Children,296,Question Non-Fiction,0.08040844011283461,3
274,Product Children,103,Carry Women,0.07647191129018724,4
274,Product Children,251,College Fiction,0.07537783614444091,5
275,Culture Children,240,Military Supplement,0.1685854460847049,1
275,Culture Children,268,Machine Media,0.15109662034355795,2
275,Culture Children,158,Produce Cycling,0.14142135623730953,3
275,Culture Children,107,Appear Women,0.1270001270001905,4
275,Culture Children,161,Between Fitnes,0.11396057645963793,5
276,Recently Non-Fiction,164,Great Team Sport,0.158999682000954,1
276,Recently Non-Fiction,13,Support Headphone,0.11134763237000268,2
276,Recently Non-Fiction,282,Discuss Fiction,0.10733317108221518,3
276,Recently Non-Fiction,61,Trade Appliance,0.08575805098939393,4
276,Recently Non-Fiction,143,Writer Women,0.08567860859069462,5
277,Your Non-Fiction,122,Attorney Men,0.13139036155660136,1
277,Your Non-Fiction,101,Cut Women,0.13012085969240408,2
277,Your Non-Fiction,11,Change Smartphone,0.12638645090216205,3
277,Your Non-Fiction,20,Arm Accessorie,0.12551092808470127,4
277,Your Non-Fiction,278,Page Fiction,0.11215007691282604,5
278,Page Fiction,148,Answer Women,0.1200198396297958,1
278,Page Fiction,277,Your Non-Fiction,0.11215007691282604,2
278,Page Fiction,250,Discover Haircare,0.10757897977622109,3
278,Page Fiction,34,Television Laptop,0.08969937018449044,4
278,Page Fiction,224,Voice Skincare,0.07985957062499249,5
279,Scientist Non-Fiction,25,Protect Headphone,0.1294207214671282,1
279,Scientist Non-Fiction,116,Ahead Men,0.12434118282549846,2
279,Scientist Non-Fiction,97,Black Appliance,0.11314070555035512,3
279,Scientist Non-Fiction,153,Feel Cycling,0.11085479909473867,4
279,Scientist Non-Fiction,197,Own Camping,0.10408972546332562,5
280,Start Fiction,236,Down Haircare,0.12613124477737825,1
280,Start Fiction,178,Rich Cycling,0.120761472884912,2
280,Start Fiction,184,Important Cycling,0.09999999999999999,3
280,Start Fiction,99,Level Decor,0.09759000729485331,4
280,Start Fiction,120,Society Kid,0.08537347209531382,5
281,Citizen Non-Fiction,290,Administration Children,0.16685830369290805,1
